taxonKey,nubKey,taxonID,scientificName,acceptedKey,accepted,kingdom,taxonRank
152544883,3000406,https://www.gbif.org/species/3000406,Stranvaesia davidiana Decne.,,,Plantae,SPECIES
152544886,3001270,https://www.gbif.org/species/3001270,Malus ×purpurea (A.Barbier) Rehder,,,Plantae,SPECIES
152544889,3000610,https://www.gbif.org/species/3000610,Chaenomeles japonica (Thunb.) Lindl. ex Spach,,,Plantae,SPECIES
152544896,7818643,https://www.gbif.org/species/7818643,Prunus armeniaca L.,,,Plantae,SPECIES
152544898,6369140,https://www.gbif.org/species/6369140,Prunus domestica subsp. domestica,,,Plantae,SUBSPECIES
152544899,3021850,https://www.gbif.org/species/3021850,Prunus serotina Ehrh.,,,Plantae,SPECIES
152544900,3022668,https://www.gbif.org/species/3022668,Prunus virginiana L.,,,Plantae,SPECIES
152544901,3021730,https://www.gbif.org/species/3021730,Prunus cerasifera Ehrh.,,,Plantae,SPECIES
152544902,3021496,https://www.gbif.org/species/3021496,Prunus laurocerasus L.,,,Plantae,SPECIES
152544903,3020871,https://www.gbif.org/species/3020871,Prunus lusitanica L.,,,Plantae,SPECIES
152544904,3022203,https://www.gbif.org/species/3022203,Prunus ×fruticans Weihe,,,Plantae,SPECIES
152544907,3015457,https://www.gbif.org/species/3015457,Crataegus persimilis Sarg.,,,Plantae,SPECIES
152544909,3012117,https://www.gbif.org/species/3012117,Sorbaria tomentosa (Lindl.) Rehder,,,Plantae,SPECIES
152544910,3012103,https://www.gbif.org/species/3012103,Sorbaria kirilowii (Regel) Maxim.,,,Plantae,SPECIES
152544911,3012089,https://www.gbif.org/species/3012089,Sorbaria sorbifolia (L.) A.Braun,,,Plantae,SPECIES
152544913,2988354,https://www.gbif.org/species/2988354,Physocarpus opulifolius (L.) Maxim.,,,Plantae,SPECIES
152544915,2996525,https://www.gbif.org/species/2996525,Rubus armeniacus Focke,,,Plantae,SPECIES
152544916,2994912,https://www.gbif.org/species/2994912,Rubus odoratus L.,,,Plantae,SPECIES
152544917,2995149,https://www.gbif.org/species/2995149,Rubus phoenicolasius Maxim.,,,Plantae,SPECIES
152544918,2989222,https://www.gbif.org/species/2989222,Rubus tricolor Focke,,,Plantae,SPECIES
152544919,2992543,https://www.gbif.org/species/2992543,Rubus laciniatus Willd.,,,Plantae,SPECIES
152544921,2994120,https://www.gbif.org/species/2994120,Rubus cockburnianus Hemsl.,,,Plantae,SPECIES
