taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
160884527,2515758,86233,Uromyces silphii (Syd. & P.Syd.) Arthur,Fungi,SPECIES
8007875,7277834,85935,Ranunculus acris subsp. friesianus (Jord.) Syme,Plantae,SUBSPECIES
160884537,4987919,86193,"Trichopsocus dalii (McLachlan, 1867)",Animalia,SPECIES
5020078,9134964,86301,"Xyleborus germanus Blandford, 1894",Animalia,SPECIES
4102733,8375159,86285,Dipsacus pilosus L.,Plantae,SPECIES
3221841,3221844,85154,"Pantoea stewartii (Smith, 1898) Mergaert et al., 1993",Bacteria,SPECIES
160884558,3027159,86104,Spiraea douglasii Hook.,Plantae,SPECIES
160884561,3228247,84914,"Chlamydophila psittaci (Lillie, 1930) Everett et al., 1999",Bacteria,SPECIES
160884568,5361803,85724,Parietaria officinalis L.,Plantae,SPECIES
160884569,3225367,84935,"Clavibacter michiganensis subsp. insidiosus (McCulloch, 1925) Davis et al., 1984",Bacteria,SUBSPECIES
160884571,7073658,84936,Clavibacter michiganensis subsp. michiganensis,Bacteria,SUBSPECIES
10808630,3225360,84937,"Clavibacter sepedonicus (Spieckermann & Kotthoff) Li, Tambong, Yuan, Chen, Xu, Levesque & De Boer, 2018",Bacteria,SPECIES
160884577,7841283,85558,"Moenchia erecta (L.) G.Gaertn., G.Mey. & Scherb.",Plantae,SPECIES
160884584,2094340,86101,"Spilococcus mamillariae (Bouche, 1844)",Animalia,SPECIES
160884586,3219362,85025,Cylindrospermopsis raciborskii (Wołosz.) Seenayya & Subbaraju,Bacteria,SPECIES
160884587,2266009,84964,"Cordylophora caspia (Pallas, 1771)",Animalia,SPECIES
160884589,7406340,84604,Anabaenopsis cunningtonii W.R.Taylor,Bacteria,SPECIES
160884594,4408321,84985,"Craspedacusta sowerbii Lankester, 1880",Animalia,SPECIES
160884601,4343705,85898,"Pseudodactylogyrus bini (Kikuchi, 1929)",Animalia,SPECIES
160884604,3046736,86065,Sisymbrium altissimum L.,Plantae,SPECIES
160884609,2704211,85837,Poa chaixii Vill.,Plantae,SPECIES
160884610,2441502,86154,"Testudo marginata Schoepff, 1792",Animalia,SPECIES
160884611,8971475,85620,Odontites vernus (Bellardi) Dumort.,Plantae,SPECIES
160884614,3047811,85568,Myagrum perfoliatum L.,Plantae,SPECIES
160884618,5159101,85577,"Myzocallis walshii (Monell, 1879)",Animalia,SPECIES
160884619,5334218,85214,Fumaria capreolata L.,Plantae,SPECIES
160884620,2287072,85089,"Dreissena polymorpha (Pallas, 1771)",Animalia,SPECIES
160884627,3040983,85936,Raphanus raphanistrum L.,Plantae,SPECIES
160884628,2071309,85743,"Periphyllus californiensis (Shinji, 1917)",Animalia,SPECIES
160884631,5189032,84962,"Corbicula fluminalis (O.F.Müller, 1774)",Animalia,SPECIES
160884633,8190231,84963,"Corbicula fluminea (O.F.Müller, 1774)",Animalia,SPECIES
160884634,7931731,85885,Prunus domestica L.,Plantae,SPECIES
160884639,2557568,85527,Melanopsichium pennsylvanicum Hirschh.,Fungi,SPECIES
160884644,2070614,86231,"Uroleucon pseudambrosiae (Olive, 1963)",Animalia,SPECIES
160884645,2308609,85870,"Potamothrix moldaviensis Vejdovský & Mrázek, 1903",Animalia,SPECIES
4062005,9211147,85458,Buglossoides tenuiflora (L.fil.) I.M.Johnst.,Plantae,SPECIES
160884656,4115016,85209,Festuca rupicaprina (Hack.) A.Kern.,Plantae,SPECIES
160884658,8022932,85826,Plantago lagopus L.,Plantae,SPECIES
160884660,1032773,85541,"Menopon gallinae (Linnaeus, 1758)",Animalia,SPECIES
160884663,2218560,85832,"Platorchestia platensis (Krøyer, 1845)",Animalia,SPECIES
160884667,3203693,85796,Phytophthora capsici Leonian,Chromista,SPECIES
160884669,2288847,86150,"Teredo navalis Linnaeus, 1758",Animalia,SPECIES
160884671,3203636,85805,Phytophthora tropicalis Aragaki & J.Y.Uchida,Chromista,SPECIES
3276937,3276938,85755,Peronospora hyoscyami de Bary,Chromista,SPECIES
3085625,3085627,85758,Petrorhagia dubia (Raf.) G.López & Romo,Plantae,SPECIES
160884680,4553496,85668,"Opilio canestrinii (Thorell, 1876)",Animalia,SPECIES
2882841,4936636,85699,Vaccinium macrocarpon Aiton,Plantae,SPECIES
160884684,3203846,85753,Peronospora sparsa Berk.,Chromista,SPECIES
160884685,4440540,85700,"Oxytelus migrator Fauvel, 1904",Animalia,SPECIES
160884686,2479311,85833,"Platycercus elegans (Gmelin, 1788)",Animalia,SPECIES
160884687,3203611,85800,Phytophthora cryptogea Pethybr. & Laff.,Chromista,SPECIES
160884689,3203668,85799,Phytophthora citrophthora (R.E.Sm. & E.H.Sm.) Leonian,Chromista,SPECIES
160884690,1601456,85562,"Monarthropalpus flavus (Schrank, 1776)",Animalia,SPECIES
160884691,3203625,85798,Phytophthora citricola Sawada,Chromista,SPECIES
160884692,9059312,85561,"Monacha claustralis (Menke, 1828)",Animalia,SPECIES
160884693,3203682,85797,Phytophthora cinnamomi Rands,Chromista,SPECIES
160884695,3203590,85803,Phytophthora palmivora (E.J.Butler) E.J.Butler,Chromista,SPECIES
160884696,5373324,85475,Lunaria annua L.,Plantae,SPECIES
160884697,3203610,85804,"Phytophthora ramorum Werres, De Cock & Man",Chromista,SPECIES
160884699,3203716,85801,Phytophthora infestans (Mont.) de Bary,Chromista,SPECIES
160884702,4553478,85411,"Leiobunum limbatum Koch, 1861",Animalia,SPECIES
160884703,5284745,85807,Picea glauca (Moench) Voss,Plantae,SPECIES
160884704,2295438,85434,"Limax maximus Linnaeus, 1758",Animalia,SPECIES
160884705,5284794,85808,Picea orientalis (L.) Peterm.,Plantae,SPECIES
160884706,2308541,85435,"Limnodrilus cervix Brinkhurst, 1963",Animalia,SPECIES
160884707,2353225,85806,"Piaractus brachypomus (Cuvier, 1818)",Animalia,SPECIES
160884709,3085623,85757,Petrorhagia saxifraga (L.) Link,Plantae,SPECIES
8149923,3023186,85756,Prunus persica (L.) Stokes,Plantae,SPECIES
160884713,3203755,85754,Peronospora statices Lobik,Chromista,SPECIES
4565020,5191103,85301,"Xerolenta obvia (Menke, 1828)",Animalia,SPECIES
160884715,3203787,85751,Peronospora jaapiana Magnus,Chromista,SPECIES
8360203,3203741,85752,Peronospora viciae (Berk.) Casp.,Chromista,SPECIES
160884718,5401877,85295,Helenium autumnale L.,Plantae,SPECIES
160884719,3203818,85749,Peronospora ducometi Siemaszko & Jank.,Chromista,SPECIES
3203768,8670032,85750,Peronospora farinosa (Fr.) Fr.,Chromista,SPECIES
160884722,2149784,85903,"Psilochorus simoni (Berland, 1911)",Animalia,SPECIES
160884723,5190777,85057,"Deroceras panormitanum (Lessona & Pollonera, 1882)",Animalia,SPECIES
160884725,5229072,85904,"Psittacula derbiana (Fraser, 1852)",Animalia,SPECIES
160884728,4565061,84870,"Cernuella neglecta (Draparnaud, 1805)",Animalia,SPECIES
160884730,5858758,84972,"Cornu aspersum (O.F.Müller, 1774)",Animalia,SPECIES
160884731,3202936,84652,Aphanomyces astaci Schikora,Chromista,SPECIES
160884733,4567717,84743,"Boettgerilla pallens Simroth, 1912",Animalia,SPECIES
160884735,2294096,84671,"Arion distinctus Mabille, 1868",Animalia,SPECIES
160884737,5779455,84673,"Arion lusitanicus Mabille, 1868",Animalia,SPECIES
160884738,2294102,84672,"Arion fasciatus (Nilsson, 1823)",Animalia,SPECIES
160884740,2294103,84674,"Arion rufus (Linnaeus, 1758)",Animalia,SPECIES
5892120,2502879,85093,"Girardia tigrina (Girard, 1850)",Animalia,SPECIES
3027231,7430942,86103,Spiraea media Schmidt,Plantae,SPECIES
7787813,7787813,86102,Spiraea alba DuRoi,Plantae,SPECIES
160884755,2232819,86121,"Stigmatogaster subterranea Shaw, 1789",Animalia,SPECIES
160884758,6481820,85043,"Dasyhormus lithophorus Marcus, 1945",Animalia,SPECIES
160884763,2481936,85571,"Mycteria ibis (Linnaeus, 1766)",Animalia,SPECIES
160884766,5740285,85286,"Gyrodactylus proterorhini Ergens, 1967",Animalia,SPECIES
160884767,1032759,85288,"Gyropus ovalis Burmeister, 1838",Animalia,SPECIES
2621905,2621903,85570,Dothistroma septosporum (Dorogin) M.Morelet,Fungi,SPECIES
160884769,7358695,85287,"Gyrodactylus turnbulli Harris, 1986",Animalia,SPECIES
160884774,2220142,85719,"Paramysis lacustris (Czerniavsky, 1882)",Animalia,SPECIES
5815252,4422395,86116,"Goniodes gigas (Taschenberg, 1879)",Animalia,SPECIES
160884776,5229204,85181,"Eudocimus ruber (Linnaeus, 1758)",Animalia,SPECIES
160884781,4543801,85782,"Phyllocoptes adalius Keifer, 1939",Animalia,SPECIES
10944522,3052738,86166,Mummenhoffia alliacea (L.) Esmailbegi & Al-Shehbaz,Plantae,SPECIES
160884785,2362868,85901,"Pseudorasbora parva (Temminck & Schlegel, 1846)",Animalia,SPECIES
160884786,4443287,85430,"Leptusa norvegica A.Strand, 1941",Animalia,SPECIES
160884787,2685796,85902,Pseudotsuga menziesii (Mirb.) Franco,Plantae,SPECIES
160884791,4412354,85037,"Dactylogyrus hypophthalmichthys Akhmerov, 1952",Animalia,SPECIES
160884792,4412352,85036,"Dactylogyrus aristichthys Long & Yu, 1958",Animalia,SPECIES
160884794,4412387,85040,"Dactylogyrus suchengtaii Gusev, 1962",Animalia,SPECIES
160884795,8584304,85280,Guizotia abyssinica (L.fil.) Cass.,Plantae,SPECIES
160884796,4412351,85039,"Dactylogyrus nobilis Long & Yu, 1958",Animalia,SPECIES
160884797,4412304,85038,"Dactylogyrus lamellatus Akhmerow, 1952",Animalia,SPECIES
160884805,4264680,85573,"Myocastor coypus (Molina, 1782)",Animalia,SPECIES
160884806,2578415,85170,Erysiphe necator Schwein.,Fungi,SPECIES
9807414,4412428,84940,"Ligictaluridus monticellii (Cognetti de Martis, 1924) Klassen & Beverley-Burton, 1985",Animalia,SPECIES
160884811,5221283,85177,"Eublepharis macularius (Blyth, 1854)",Animalia,SPECIES
7849018,7649998,85605,"Cucumispora dikerogammari (Ovcharenko & Kurandina) Ovcharenko, K.Bacela, T.Wilkinson, J.E.Ironside, T.Rigaud & R.A.Wattie",Protozoa,SPECIES
160884816,5204034,85659,"Oncorhynchus kisutch (Walbaum, 1792)",Animalia,SPECIES
160884818,3170819,85372,Kickxia elatine (L.) Dumort.,Plantae,SPECIES
160884821,5204037,85658,"Oncorhynchus gorbuscha (Walbaum, 1792)",Animalia,SPECIES
160884824,7725417,85101,"Echinococcus multilocularis (Leuckart, 1863)",Animalia,SPECIES
12154039,5255271,85657,Erysiphe neolycopersici (L.Kiss) H.Y.Hsiao & Y.M.Shen,Fungi,SPECIES
2578625,5494875,85656,Golovinomyces biocellatus (Ehrenb.) V.P.Heluta,Fungi,SPECIES
7758879,4413868,84748,"Schyzocotyle acheilognathi (Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Animalia,SPECIES
160884832,3085381,85844,Polycarpon tetraphyllum (L.) L.,Plantae,SPECIES
160884835,2578925,85175,Erysiphe syringae-japonicae (U.Braun) U.Braun & S.Takam.,Fungi,SPECIES
160884837,2578594,85174,Erysiphe syringae Schwein.,Fungi,SPECIES
160884838,4414705,84943,"Clinostomum complanatum (Rudolphi, 1814) Braun, 1899",Animalia,SPECIES
3482288,3482287,85176,Erysiphe vanbruntiana (W.R.Gerard) U.Braun & S.Takam.,Fungi,SPECIES
