taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
219993027,2284723,14360,"Urnatella gracilis Leidy, 1851",ACCEPTED,2284723,"Urnatella gracilis Leidy, 1851",SPECIES,Animalia
219993028,11573124,14482,Xanthomonas fragariae_A,ACCEPTED,11573124,Xanthomonas fragariae_A,SPECIES,Bacteria
219993029,3222355,14488,"Xylella fastidiosa Wells et al., 1987",ACCEPTED,3222355,"Xylella fastidiosa Wells et al., 1987",SPECIES,Bacteria
219993030,2284723,14358,"Urnatella gracilis Leidy, 1851",ACCEPTED,2284723,"Urnatella gracilis Leidy, 1851",SPECIES,Animalia
219993031,3222355,14487,"Xylella fastidiosa Wells et al., 1987",ACCEPTED,3222355,"Xylella fastidiosa Wells et al., 1987",SPECIES,Bacteria
219993032,2284723,14357,"Urnatella gracilis Leidy, 1851",ACCEPTED,2284723,"Urnatella gracilis Leidy, 1851",SPECIES,Animalia
219993033,11573124,14481,Xanthomonas fragariae_A,ACCEPTED,11573124,Xanthomonas fragariae_A,SPECIES,Bacteria
219993034,2284723,14359,"Urnatella gracilis Leidy, 1851",ACCEPTED,2284723,"Urnatella gracilis Leidy, 1851",SPECIES,Animalia
219993039,3219898,13521,"Ralstonia solanacearum (Smith, 1896) Yabuuchi et al., 1996",ACCEPTED,3219898,"Ralstonia solanacearum (Smith, 1896) Yabuuchi et al., 1996",SPECIES,Bacteria
219993041,3219898,13520,"Ralstonia solanacearum (Smith, 1896) Yabuuchi et al., 1996",ACCEPTED,3219898,"Ralstonia solanacearum (Smith, 1896) Yabuuchi et al., 1996",SPECIES,Bacteria
219993045,1001263,11833,"Habrotrocha constricta (Dujardin, 1841)",ACCEPTED,1001263,"Habrotrocha constricta (Dujardin, 1841)",SPECIES,Animalia
219993048,1001263,11832,"Habrotrocha constricta (Dujardin, 1841)",ACCEPTED,1001263,"Habrotrocha constricta (Dujardin, 1841)",SPECIES,Animalia
219993051,3202936,10338,Aphanomyces astaci Schikora,ACCEPTED,3202936,Aphanomyces astaci Schikora,SPECIES,Chromista
219993055,1002572,12087,"Kellicottia bostoniensis (Rousselet, 1908)",ACCEPTED,1002572,"Kellicottia bostoniensis (Rousselet, 1908)",SPECIES,Animalia
219993058,1002572,12088,"Kellicottia bostoniensis (Rousselet, 1908)",ACCEPTED,1002572,"Kellicottia bostoniensis (Rousselet, 1908)",SPECIES,Animalia
219993059,7369982,13148,"Phytopythium vexans (de Bary) Abad, de Cock, Bala, Robideau, A.M.Lodhi & LÃ©vesque",ACCEPTED,7369982,"Phytopythium vexans (de Bary) Abad, de Cock, Bala, Robideau, A.M.Lodhi & Lévesque",SPECIES,Chromista
219993061,1002572,12086,"Kellicottia bostoniensis (Rousselet, 1908)",ACCEPTED,1002572,"Kellicottia bostoniensis (Rousselet, 1908)",SPECIES,Animalia
219993062,7369982,13149,"Phytopythium vexans (de Bary) Abad, de Cock, Bala, Robideau, A.M.Lodhi & LÃ©vesque",ACCEPTED,7369982,"Phytopythium vexans (de Bary) Abad, de Cock, Bala, Robideau, A.M.Lodhi & Lévesque",SPECIES,Chromista
219993064,7369982,13147,"Phytopythium vexans (de Bary) Abad, de Cock, Bala, Robideau, A.M.Lodhi & LÃ©vesque",ACCEPTED,7369982,"Phytopythium vexans (de Bary) Abad, de Cock, Bala, Robideau, A.M.Lodhi & Lévesque",SPECIES,Chromista
219993069,5239864,14109,Suillus grevillei (Klotzsch) Singer,ACCEPTED,5239864,Suillus grevillei (Klotzsch) Singer,SPECIES,Fungi
219993070,3203624,13101,Phytophthora hibernalis Carne,ACCEPTED,3203624,Phytophthora hibernalis Carne,SPECIES,Chromista
219993072,8144408,13119,Phytophthora parvispora Scanu & Denman,ACCEPTED,8144408,Phytophthora parvispora Scanu & Denman,SPECIES,Chromista
219993073,5239873,14118,Suillus viscidus (L.) Roussel,ACCEPTED,5239873,Suillus viscidus (L.) Roussel,SPECIES,Fungi
219993074,5239864,14110,Suillus grevillei (Klotzsch) Singer,ACCEPTED,5239864,Suillus grevillei (Klotzsch) Singer,SPECIES,Fungi
219993076,7611054,13071,Phytophthora chlamydospora Brasier & E.M.Hansen,ACCEPTED,7611054,Phytophthora chlamydospora Brasier & E.M.Hansen,SPECIES,Chromista
219993078,5166489,12483,"Megabalanus coccopoma (Darwin, 1854)",ACCEPTED,5166489,"Megabalanus coccopoma (Darwin, 1854)",SPECIES,Animalia
219993079,3203618,13089,Phytophthora gonapodyides (H.E.Petersen) Buisman,ACCEPTED,3203618,Phytophthora gonapodyides (H.E.Petersen) Buisman,SPECIES,Chromista
219993080,6467647,10239,"Amphibalanus improvisus (Darwin, 1854)",ACCEPTED,6467647,"Amphibalanus improvisus (Darwin, 1854)",SPECIES,Animalia
219993081,7969936,14106,Suillus asiaticus (Singer) Kretzer & T.D.Bruns,SYNONYM,3301120,Boletinus asiaticus Singer,SPECIES,Fungi
219993082,3203721,13142,Phytophthora rubi (W.F.Wilcox & J.M.Duncan) Manld,ACCEPTED,3203721,Phytophthora rubi (W.F.Wilcox & J.M.Duncan) Manld,SPECIES,Chromista
