taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
148735705,3188674,39004,Rotala indica Koehne,ACCEPTED,3188674,Rotala indica (Willd.) Koehne,SPECIES,Plantae
148735707,5420641,38984,Psidium cattleianum Sabine,ACCEPTED,5420641,Psidium cattleianum Afzel. ex Sabine,SPECIES,Plantae
148735708,3181762,38865,Leptospermum scoparium J.R.Forst. & G.Forst.,ACCEPTED,3181762,Leptospermum scoparium Forst.,SPECIES,Plantae
148735709,3176787,38795,Eucalyptus globulus Labill.,ACCEPTED,3176787,Eucalyptus globulus Labill.,SPECIES,Plantae
148735711,3664446,38916,Oenothera longiflora subsp. longiflora,ACCEPTED,3664446,Oenothera longiflora subsp. longiflora,SUBSPECIES,Plantae
148735712,3188830,38917,Oenothera stricta Link,ACCEPTED,3188830,Oenothera stricta Link,SPECIES,Plantae
148735713,3188924,38915,Oenothera biennis L.,ACCEPTED,3188924,Oenothera biennis L.,SPECIES,Plantae
148735714,3188815,38918,Oenothera tetraptera Cav.,ACCEPTED,3188815,Oenothera tetraptera Cav.,SPECIES,Plantae
148735715,5938225,38805,Fuchsia boliviana CarriÃ¨re,ACCEPTED,5938225,Fuchsia boliviana Carrière,SPECIES,Plantae
148735716,5938224,38806,Fuchsia magellanica Lam.,ACCEPTED,5938224,Fuchsia magellanica Lam.,SPECIES,Plantae
148735717,5938223,38807,Fuchsia paniculata Lindl.,ACCEPTED,5938223,Fuchsia paniculata Lindl.,SPECIES,Plantae
148735720,2984366,39033,Soleirolia soleirolii (Req.) Dandy,ACCEPTED,2984366,Soleirolia soleirolii (Req.) Dandy,SPECIES,Plantae
148735722,5361909,38802,Ficus carica,ACCEPTED,5361909,Ficus carica L.,SPECIES,Plantae
148735724,3039269,38781,Elaeagnus angustifolia L.,ACCEPTED,3039269,Elaeagnus angustifolia L.,SPECIES,Plantae
148735727,3031919,38775,Duchesnea indica (Andr.) Focke,SYNONYM,5365717,Potentilla indica (Andrews) Th.Wolf,SPECIES,Plantae
148735728,3003244,39003,Rosa multiflora Thunb.,ACCEPTED,3003244,Rosa multiflora Thunb.,SPECIES,Plantae
148735729,3020791,38982,Prunus avium (L.) L.,ACCEPTED,3020791,Prunus avium (L.) L.,SPECIES,Plantae
148735730,3024146,38793,Eriobotrya japonica (Thunb.) Lindl.,SYNONYM,10786206,Rhaphiolepis bibas (Lour.) Galasso & Banfi,SPECIES,Plantae
148735731,9220780,38749,Crataegus monogyna Jacq.,ACCEPTED,9220780,Crataegus monogyna Jacq.,SPECIES,Plantae
148735734,2878688,38988,Quercus robur L.,ACCEPTED,2878688,Quercus robur L.,SPECIES,Plantae
148735735,5333294,38720,Castanea sativa Mill.,ACCEPTED,5333294,Castanea sativa Mill.,SPECIES,Plantae
148735738,2888728,39011,Sambucus nigra L.,ACCEPTED,2888728,Sambucus nigra L.,SPECIES,Plantae
148735739,2888722,39010,Sambucus ebulus L.,ACCEPTED,2888722,Sambucus ebulus L.,SPECIES,Plantae
148735741,7301010,39028,Sixalix atropurpurea (L.) Greuter & Burdet,ACCEPTED,7301010,Sixalix atropurpurea (L.) Greuter & Burdet,SPECIES,Plantae
148735742,5334240,38880,Lonicera japonica Thunb.,ACCEPTED,5334240,Lonicera japonica Thunb.,SPECIES,Plantae
148735743,7812523,38723,Centranthus ruber subsp. ruber,ACCEPTED,7812523,Centranthus ruber subsp. ruber,SUBSPECIES,Plantae
148735746,2928568,38839,Ipomoea ochracea (Lindl.) G.Don,ACCEPTED,2928568,Ipomoea ochracea (Lindl.) G.Don,SPECIES,Plantae
148735747,2928576,38840,Ipomoea purpurea (L.) Roth,ACCEPTED,2928576,Ipomoea purpurea (L.) Roth,SPECIES,Plantae
148735748,2928598,38838,Ipomoea indica (Burm.) Merr.,ACCEPTED,2928598,Ipomoea indica (Burm.) Merr.,SPECIES,Plantae
148735749,2928666,38768,Dichondra micrantha Urb.,ACCEPTED,2928666,Dichondra micrantha Urb.,SPECIES,Plantae
148735750,7323906,38740,Convolvulus tricolor subsp. tricolor,ACCEPTED,7323906,Convolvulus tricolor subsp. tricolor,SUBSPECIES,Plantae
148735751,7225710,38712,Calystegia sepium subsp. sepium,ACCEPTED,7225710,Calystegia sepium subsp. sepium,SUBSPECIES,Plantae
148735753,2929062,39029,Solanum linnaeanum Hepper & P.-M.L.Jaeger,ACCEPTED,2929062,Solanum linnaeanum Hepper & P.-M.L.Jaeger,SPECIES,Plantae
148735754,2930137,39030,Solanum lycopersicum L.,ACCEPTED,2930137,Solanum lycopersicum L.,SPECIES,Plantae
148735755,2931469,39031,Solanum mauritianum Scop.,ACCEPTED,2931469,Solanum mauritianum Scop.,SPECIES,Plantae
148735756,2931104,39032,Solanum pseudocapsicum L.,ACCEPTED,2931104,Solanum pseudocapsicum L.,SPECIES,Plantae
148735757,2928796,39007,Salpichroa origanifolia (Lam.) Baill.,ACCEPTED,2928796,Salpichroa origanifolia (Lam.) Baill.,SPECIES,Plantae
148735758,5341784,38961,Physalis peruviana L.,ACCEPTED,5341784,Physalis peruviana L.,SPECIES,Plantae
148735759,2928774,38912,Nicotiana tabacum L.,ACCEPTED,2928774,Nicotiana tabacum L.,SPECIES,Plantae
148735760,2928783,38911,Nicotiana glauca Graham,ACCEPTED,2928783,Nicotiana glauca Graham,SPECIES,Plantae
148735761,5341754,38910,Nicandra physalodes (L.) Gaertn.,ACCEPTED,5341754,Nicandra physalodes (L.) Gaertn.,SPECIES,Plantae
148735762,2928751,38765,Datura stramonium L.,ACCEPTED,2928751,Datura stramonium L.,SPECIES,Plantae
148735763,2928755,38764,Datura innoxia Mill.,ACCEPTED,2928755,Datura innoxia Mill.,SPECIES,Plantae
148735764,5341758,38702,Brugmansia suaveolens Bercht. & J.Presl,ACCEPTED,5341758,Brugmansia suaveolens (Humb. & Bonpl. ex Willd.) Bercht. & J.Presl,SPECIES,Plantae
148735767,2928366,39084,Wigandia urens (Ruiz & Pav.) Kunth,ACCEPTED,2928366,Wigandia urens (Ruiz & Pav.) Kunth,SPECIES,Plantae
148735769,5341175,38904,Myosotis sylvatica Hoffm.,ACCEPTED,5341175,Myosotis sylvatica Ehrh. ex Hoffm.,SPECIES,Plantae
