taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
148789365,2984481,42741,Celtis occidentalis L.,Plantae,SPECIES
148789369,3172077,42900,Veronica persica Poir.,Plantae,SPECIES
148789370,4264680,42822,"Myocastor coypus (Molina, 1782)",Animalia,SPECIES
148789372,3172348,42788,Fraxinus pennsylvanica Marshall,Plantae,SPECIES
148789375,5219858,42833,"Ondatra zibethicus (Linnaeus, 1766)",Animalia,SPECIES
148789377,3173338,42736,Buddleja davidii Franch.,Plantae,SPECIES
148789379,5218786,42863,"Procyon lotor (Linnaeus, 1758)",Animalia,SPECIES
148789381,2434552,42828,"Nyctereutes procyonoides (Gray, 1834)",Animalia,SPECIES
5218823,2433652,42825,"Mustela vison Schreber, 1777",Animalia,SPECIES
148789385,2435035,42786,"Felis catus Linnaeus, 1758",Animalia,SPECIES
148789390,2882443,42737,Cabomba caroliniana A.Gray,Plantae,SPECIES
148789391,2440954,42742,"Cervus nippon Temminck, 1838",Animalia,SPECIES
148789395,3170247,42730,Asclepias syriaca L.,Plantae,SPECIES
148789400,5352251,42877,Robinia pseudoacacia L.,Plantae,SPECIES
148789401,2350580,42790,"Gambusia affinis (Baird & Girard, 1853)",Animalia,SPECIES
148789402,2350570,42791,"Gambusia holbrooki Girard, 1859",Animalia,SPECIES
148789403,5357407,42727,Amorpha fruticosa L.,Plantae,SPECIES
148789406,4286327,42792,"Gasterosteus aculeatus Linnaeus, 1758",Animalia,SPECIES
4286327,4286328,42793,"Gasterosteus aculeatus Linnaeus, 1758",Animalia,SPECIES
148789411,5204019,42832,"Oncorhynchus mykiss (Walbaum, 1792)",Animalia,SPECIES
148789413,2351027,42757,"Coregonus albula (Linnaeus, 1758)",Animalia,SPECIES
148789416,2362868,42870,"Pseudorasbora parva (Temminck & Schlegel, 1846)",Animalia,SPECIES
148789417,3151811,42893,Symphyotrichum ×salignum (Willd.) G.L.Nesom,Plantae,SPECIES
148789418,2362110,42821,"Mylopharyngodon piceus (Richardson, 1846)",Animalia,SPECIES
148789419,2362486,42803,"Hypophthalmichthys nobilis (Richardson, 1845)",Animalia,SPECIES
148789420,2362473,42802,"Hypophthalmichthys molitrix (Valenciennes, 1844)",Animalia,SPECIES
148789421,2362030,42760,"Ctenopharyngodon idella (Valenciennes, 1844)",Animalia,SPECIES
148789422,2366634,42738,"Carassius gibelio (Bloch, 1782)",Animalia,SPECIES
3141890,5402620,42807,Cyclachaena xanthiifolia (Nutt.) Fresen.,Plantae,SPECIES
11794300,6063723,42904,Xanthium orientale var. saccharatum (Wallr.) M.Hassl.,Plantae,VARIETY
148789429,2372396,42835,"Oreochromis mossambicus (Peters, 1852)",Animalia,SPECIES
6306076,6077752,42902,Xanthium orientale var. riparium (Celak.) Adema & M.T.Jansen,Plantae,VARIETY
148789431,4285694,42836,"Oreochromis niloticus (Linnaeus, 1758)",Animalia,SPECIES
148789432,3089150,42905,Xanthium spinosum L.,Plantae,SPECIES
11519882,4225550,42903,Xanthium orientale var. italicum (Moretti) M.Hassl.,Plantae,VARIETY
9052721,9052721,42906,"Xanthium strumarium Lour., 1790",Plantae,SPECIES
148789436,2394486,42814,"Lepomis gibbosus (Linnaeus, 1758)",Animalia,SPECIES
148789437,9202318,42891,Symphyotrichum lanceolatum (Willd.) G.L.Nesom,Plantae,SPECIES
148789438,2394563,42819,"Micropterus salmoides (Lacepède, 1802)",Animalia,SPECIES
148789439,3151558,42892,Symphyotrichum novi-belgii (L.) G.L.Nesom,Plantae,SPECIES
148789441,3114229,42878,Rudbeckia laciniata L.,Plantae,SPECIES
148789442,2379245,42864,"Proterorhinus semilunaris (Heckel, 1837)",Animalia,SPECIES
148789443,3109086,42879,Senecio inaequidens DC.,Plantae,SPECIES
148789444,5389029,42883,Solidago canadensis L.,Plantae,SPECIES
148789445,5389017,42884,Solidago gigantea Aiton,Plantae,SPECIES
148789446,3119175,42796,Helianthus tuberosus L.,Plantae,SPECIES
148789447,3132570,42789,Galinsoga parviflora Cav.,Plantae,SPECIES
148789448,4285968,42857,"Ponticola kessleri (Günther, 1861)",Animalia,SPECIES
3132457,7852981,42780,Erechtites hieraciifolius (L.) Raf. ex DC.,Plantae,SPECIES
148789450,3146791,42782,Erigeron canadensis L.,Plantae,SPECIES
148789451,2379089,42824,"Neogobius melanostomus (Pallas, 1814)",Animalia,SPECIES
148789452,2379105,42823,"Neogobius fluviatilis (Pallas, 1814)",Animalia,SPECIES
148789453,3117449,42781,Erigeron annuus (L.) Pers.,Plantae,SPECIES
148789454,5788062,42734,"Babka gymnotrachelus (Kessler, 1857)",Animalia,SPECIES
148789455,5392174,42735,Bidens frondosa L.,Plantae,SPECIES
148789458,8002952,42724,Ambrosia artemisiifolia L.,Plantae,SPECIES
