taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
148735366,2688189,39017,Selaginella kraussiana (Kunze) A.Braun,Plantae,SPECIES
148735367,2237923,38935,"Paraleucilla magna Klautau, Monteiro & Borojevic, 2004",Animalia,SPECIES
148735374,5285604,38964,Pinus halepensis Mill.,Plantae,SPECIES
148735377,5285565,38965,Pinus pinaster Aiton,Plantae,SPECIES
148735381,2684070,38753,Cupressus macrocarpa Hartw. ex Gordon,Plantae,SPECIES
9991201,5724457,38989,"Ampullaceana balthica (Linnaeus, 1758)",Animalia,SPECIES
148735387,5189806,38962,"Physella acuta (Draparnaud, 1805)",Animalia,SPECIES
148735390,7445284,38958,Phoenix canariensis H.Wildpret,Plantae,SPECIES
148735391,2290946,38969,"Planorbarius corneus (Linnaeus, 1758)",Animalia,SPECIES
148735393,5189745,38970,"Planorbella duryi (Wetherby, 1879)",Animalia,SPECIES
148735395,2290996,38824,"Gyraulus parvus (Say, 1817)",Animalia,SPECIES
148735396,2766169,38830,Heteranthera rotundifolia (Kunth) Griseb.,Plantae,SPECIES
148735397,2766151,38829,Heteranthera reniformis Ruiz & Pav.,Plantae,SPECIES
2765942,2765940,38780,Pontederia crassipes Mart.,Plantae,SPECIES
148735402,5303524,39052,Tinantia erecta (Jacq.) Fenzl,Plantae,SPECIES
148735403,2765156,39054,Tradescantia fluminensis Vell.,Plantae,SPECIES
148735406,2765221,39055,Tradescantia pallida (Rose) D.R.Hunt,Plantae,SPECIES
5777790,5777790,38704,"Bursaphelenchus xylophilus (Steiner & Buhrer, 1934), 1970",Animalia,SPECIES
148735409,2765272,39056,Tradescantia virginiana L.,Plantae,SPECIES
148735413,5854272,38700,"Branchiomma bairdi (McIntosh, 1885)",Animalia,SPECIES
148735417,2765359,39057,Tradescantia zebrina Bosse,Plantae,SPECIES
148735419,2445034,39047,"Tarentola mauritanica (Linnaeus, 1758)",Animalia,SPECIES
148735420,2763941,38736,Commelina benghalensis L.,Plantae,SPECIES
148735421,2764202,38737,Commelina diffusa Burm.f.,Plantae,SPECIES
148735428,2758700,38826,Hedychium gardnerianum Sheph. ex Ker Gawl.,Plantae,SPECIES
10075852,5859350,38990,"Peregriana labiata (Rossmässler, 1835)",Animalia,SPECIES
148735431,2426658,38949,"Pelophylax perezi (López-Seoane, 1885)",Animalia,SPECIES
148735432,8034409,38714,Canna indica L.,Plantae,SPECIES
148735437,8215487,39006,"Salmo trutta Linnaeus, 1758",Animalia,SPECIES
148735439,5204019,38919,"Oncorhynchus mykiss (Walbaum, 1792)",Animalia,SPECIES
148735440,2868827,39086,Zantedeschia aethiopica (L.) Spreng.,Plantae,SPECIES
148735442,2871376,39039,Spirodela punctata (G.Mey.) C.H.Thomps.,Plantae,SPECIES
148735444,2870583,38966,Pistia stratiotes L.,Plantae,SPECIES
148735446,2867589,38859,Lemna minor L.,Plantae,SPECIES
148735447,2331276,38773,"Distaplia corolla Monniot F., 1974",Animalia,SPECIES
148735448,5330776,38735,Colocasia esculenta (L.) Schott,Plantae,SPECIES
148735451,2330198,38733,"Clavelina lepadiformis (Müller, 1776)",Animalia,SPECIES
5329263,5329260,38779,Elodea densa (Planch.) Casp.,Plantae,SPECIES
148735454,2865980,38694,Blyxa japonica (Miq.) Maxim. ex Asch. & Gürke,Plantae,SPECIES
148735457,5200696,38896,"Microcosmus squamiger Michaelsen, 1927",Animalia,SPECIES
148735459,2864546,38687,Baldellia ranunculoides (L.) Parl.,Plantae,SPECIES
148735460,2331936,39042,"Styela canopus (Savigny, 1816)",Animalia,SPECIES
148735462,5200757,38697,"Botryllus schlosseri (Pallas, 1766)",Animalia,SPECIES
148735466,2436940,38923,"Oryctolagus cuniculus (Linnaeus, 1758)",Animalia,SPECIES
148735467,6164851,38924,"Oryctolagus cuniculus algirus (Loche, 1858)",Animalia,SUBSPECIES
148735471,2439261,38994,"Rattus norvegicus (Berkenhout, 1769)",Animalia,SPECIES
148735472,2439270,38995,"Rattus rattus (Linnaeus, 1758)",Animalia,SPECIES
2753724,2753740,38654,Alstroemeria pelegrina L.,Plantae,SPECIES
148735474,7429082,38901,"Mus musculus Linnaeus, 1758",Animalia,SPECIES
148735477,5218911,38902,"Mustela putorius Linnaeus, 1758",Animalia,SPECIES
2435035,9533902,38798,"Felis catus Linnaeus, 1758",Animalia,SPECIES
2718767,2718737,38851,Cyperus brevifolius (Rottb.) Hassk.,Plantae,SPECIES
148735484,2714796,38756,Cyperus difformis L.,Plantae,SPECIES
148735487,7705930,39043,"Sus scrofa Linnaeus, 1758",Animalia,SPECIES
148735489,2441056,38715,"Capra hircus Linnaeus, 1758",Animalia,SPECIES
148735490,2715482,38757,Cyperus eragrostis Lam.,Plantae,SPECIES
148735491,2441022,38696,"Bos taurus Linnaeus, 1758",Animalia,SPECIES
2714158,2714166,38758,Cyperus alternifolius subsp. flabelliformis Kük.,Plantae,SUBSPECIES
148735499,1005677,39081,"Watersipora subtorquata (d'Orbigny, 1852)",Animalia,SPECIES
148735501,1010071,39014,"Schizoporella pungens Canu & Bassler, 1928",Animalia,SPECIES
148735503,1006752,38937,"Parasmittina protecta (Thornely, 1905)",Animalia,SPECIES
5828220,2706158,38951,Cenchrus purpureus (Schumach.) Morrone,Plantae,SPECIES
148735506,7844959,38745,"Cradoscrupocellaria bertholletii (Audouin, 1826)",Animalia,SPECIES
5828201,2706150,38950,Cenchrus clandestinus (Hochst. ex Chiov.) Morrone,Plantae,SPECIES
148735510,7856206,39078,"Virididentula dentata (Lamouroux, 1816)",Animalia,SPECIES
148735511,8428595,38703,"Bugulina stolonifera (Ryland, 1960)",Animalia,SPECIES
148735512,4118280,38647,Agrostis pourretii Willd.,Plantae,SPECIES
148735515,7446481,38664,"Amathia verticillata (delle Chiaje, 1822)",Animalia,SPECIES
148735517,2703041,38678,Arundo donax L.,Plantae,SPECIES
148735519,2703723,38701,Bromus catharticus Vahl,Plantae,SPECIES
2705848,2705851,38698,Urochloa mutica (Forssk.) T.Q.Nguyen,Plantae,SPECIES
10638056,2257287,38649,"Exaiptasia diaphana (Rapp, 1829)",Animalia,SPECIES
148735525,5289624,38727,Chloris virgata Sw.,Plantae,SPECIES
148735529,5289618,38726,Chloris gayana Kunth,Plantae,SPECIES
148735530,5178082,38716,"Caprella scaura Templeton, 1836",Animalia,SPECIES
148735531,6431411,38776,Echinochloa colonum (L.) Link,Plantae,SPECIES
