taxonKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
148717859,25184,Apoglossum gregarium (E.Y.Dawson) M.J.Wynne,ACCEPTED,2661768,Apoglossum gregarium (E.Y.Dawson) M.J.Wynne,SPECIES,Plantae
148717862,25825,"Hyboscolex longiseta Schmarda, 1861",ACCEPTED,2318296,"Hyboscolex longiseta Schmarda, 1861",SPECIES,Animalia
148717865,25060,"Aglaothamnion feldmanniae Halos, 1965",ACCEPTED,2656914,"Aglaothamnion feldmanniae Halos, 1965",SPECIES,Plantae
148717866,26584,"Syllis alosae San MartÃ­n, 1992",ACCEPTED,5194562,"Syllis alosae San Martín, 1992",SPECIES,Animalia
148717868,26585,"Syllis hyllebergi (Licher, 1999)",ACCEPTED,5194707,"Syllis hyllebergi (Licher, 1999)",SPECIES,Animalia
148717870,25362,Ceramium strobiliforme,,,Ceramium strobiliforme,,
148717871,25361,Ceramium bisporum D.L.Ballant.,ACCEPTED,5276850,"Ceramium bisporum D.L.Ballant., 1990",SPECIES,Plantae
148717872,26367,"Pseudonereis anomala Gravier, 1899",ACCEPTED,2315466,"Pseudonereis anomala Gravier, 1899",SPECIES,Animalia
148717873,25168,Antithamnionella boergesenii (Cormaci & G.Furnari) Athanas.,ACCEPTED,2657657,Antithamnionella boergesenii (Cormaci & G.Furnari) Athanas.,SPECIES,Plantae
148717874,25169,Antithamnionella elegans (Berthold) J.H.Price & D.M.John,SYNONYM,2657657,Antithamnionella boergesenii (Cormaci & G.Furnari) Athanas.,SPECIES,Plantae
148717875,26310,"Platynereis australis (Schmarda, 1861)",ACCEPTED,2315942,"Platynereis australis (Schmarda, 1861)",SPECIES,Animalia
148717876,25167,"Antithamnion nipponicum Yamada & Inagaki, 1935",SYNONYM,2657493,Antithamnion pectinatum (Mont.) Brauner,SPECIES,Plantae
148717877,25166,"Antithamnion hubbsii E.Y.Dawson, 1962",ACCEPTED,2657472,Antithamnion hubbsii E.Y.Dawson,SPECIES,Plantae
148717878,25165,"Antithamnion amphigeneum A.J.K.Millar, 1990",ACCEPTED,2657504,"Antithamnion amphigeneum A.J.K.Millar, 1990",SPECIES,Plantae
148717879,26062,"Neanthes agulhana (Day, 1963)",ACCEPTED,5196692,"Neanthes agulhana (Day, 1963)",SPECIES,Animalia
148717880,25171,Antithamnionella spirographidis (Schiffner) E.M.Wollaston,ACCEPTED,2657651,Antithamnionella spirographidis (Schiffner) E.M.Wollaston,SPECIES,Plantae
148717882,25170,Antithamnionella elegans (Berthold) J.H.Price & D.M.John,SYNONYM,2657657,Antithamnionella boergesenii (Cormaci & G.Furnari) Athanas.,SPECIES,Plantae
148717883,25802,"Hesionura serrata (Hartmann-SchrÃ¶der, 1960)",ACCEPTED,2312372,"Hesionura serrata (Hartmann-Schröder, 1960)",SPECIES,Animalia
148717884,25027,"Acrothamnion preissii (Sonder) E.M.Wollaston, 1968",ACCEPTED,2658484,Acrothamnion preissii (Sonder) E.M.Wollaston,SPECIES,Plantae
148717891,26492,Selaginella kraussiana (Kunze) A.Braun,ACCEPTED,2688189,Selaginella kraussiana (Kunze) A.Braun,SPECIES,Plantae
148717895,26575,"Streblosoma comatus (Grube, 1859)",SYNONYM,2325283,"Thelepus comatus (Grube, 1859)",SPECIES,Animalia
148717896,25743,Ginkgo biloba L.,ACCEPTED,2687885,Ginkgo biloba L.,SPECIES,Plantae
148717897,26301,"Pista unibranchia Day, 1963",ACCEPTED,2324609,"Pista unibranchia Day, 1963",SPECIES,Animalia
148717901,25950,"Loimia medusa (Savigny, 1822)",ACCEPTED,2325250,"Loimia medusa (Savigny, 1822)",SPECIES,Animalia
148717902,26374,Pteris multifida Poir.,ACCEPTED,5275415,Pteris multifida Poir.,SPECIES,Plantae
148717905,25870,"Isolda pulchella MÃ¼ller, 1858",,,"Isolda pulchella MÃ¼ller, 1858",,
148717906,26072,Nephrolepis cordifolia (L.) C.Presl,ACCEPTED,2650930,Nephrolepis cordifolia (L.) C.Presl,SPECIES,Plantae
148717910,26356,"Protodorvillea egena (Ehlers, 1913)",ACCEPTED,2322091,"Protodorvillea egena (Ehlers, 1913)",SPECIES,Animalia
148717911,26336,Polystichum tagawanum Kurata,ACCEPTED,4044068,Polystichum tagawanum Sa.Kurata,SPECIES,Plantae
148717912,26126,"Ophryotrocha diadema Ã…kesson, 1976",ACCEPTED,2321919,"Ophryotrocha diadema Åkesson, 1976",SPECIES,Animalia
148717913,25528,Cyrtomium falcatum C.Presl,ACCEPTED,2650829,Cyrtomium falcatum (L.fil.) C.Presl,SPECIES,Plantae
148717914,25529,Cyrtomium fortunei J.Sm.,ACCEPTED,2650827,Cyrtomium fortunei J.Sm.,SPECIES,Plantae
148717915,26127,"Ophryotrocha japonica Paxton & Ã…kesson, 2010",ACCEPTED,2321945,"Ophryotrocha japonica Paxton & Åkesson, 2010",SPECIES,Animalia
148717916,25585,Dryopteris atrata (Wall) Ching,ACCEPTED,5656424,Dryopteris atrata (Wall) Ching,SPECIES,Plantae
148717918,25963,"Lumbrineris acutiformis Gallardo, 1968",ACCEPTED,2322975,"Lumbrineris acutiformis Gallardo, 1968",SPECIES,Animalia
148717919,25962,"Lumbrinerides neogesae Miura, 1981",ACCEPTED,2322820,"Lumbrinerides neogesae Miura, 1981",SPECIES,Animalia
148717922,25630,"Epidiopatra hupferiana monroi Day, 1957",SYNONYM,7386657,"Diopatra hupferiana monroi (Day, 1957)",SUBSPECIES,Animalia
148717924,25499,Cyclosorus dentatus Schumach.,,,Cyclosorus dentatus Schumach.,,
148717925,25629,Epidiopatra hupferiana hupferiana,SYNONYM,7805873,Diopatra hupferiana hupferiana,SUBSPECIES,Animalia
148717928,25952,"Longibrachium atlanticum (Day, 1973)",ACCEPTED,2323495,"Longibrachium atlanticum (Day, 1973)",SPECIES,Animalia
148717929,25232,Azolla filiculoides Lam.,ACCEPTED,2650107,Azolla filiculoides Lam.,SPECIES,Plantae
148717934,25974,"Lysidice collaris Grube, 1870",ACCEPTED,5198157,"Lysidice collaris Grube, 1868",SPECIES,Animalia
148717936,26670,Tulipa raddii Reboul,SYNONYM,7792557,Tulipa agenensis Redouté,SPECIES,Plantae
148717938,26667,Tulipa agenensis RedoutÃ©,ACCEPTED,7792557,Tulipa agenensis Redouté,SPECIES,Plantae
148717940,26668,Tulipa clusiana RedoutÃ©,ACCEPTED,7923165,Tulipa clusiana Redouté,SPECIES,Plantae
148717942,26671,Tulipa saxatilis Sieber ex Spreng.,ACCEPTED,5299458,Tulipa saxatilis Sieber ex Spreng.,SPECIES,Plantae
148717943,26089,"Novafabricia infratorquata (Fitzhugh, 1973)",ACCEPTED,2328734,"Novafabricia infratorquata (Fitzhugh, 1973)",SPECIES,Animalia
148717944,26669,Tulipa gesneriana L.,ACCEPTED,5299675,Tulipa gesneriana L.,SPECIES,Plantae
148717947,25702,"Fabriciola ghardaqa Banse, 1959",SYNONYM,11088660,"Rubifabriciola ghardaqa (Banse, 1959)",SPECIES,Animalia
148717948,26338,Pontederia cordata L.,ACCEPTED,2766030,Pontederia cordata L.,SPECIES,Plantae
148717950,26558,"Spirorbis marioni Caullery & Mesnil, 1897",ACCEPTED,5199417,"Spirorbis marioni Caullery & Mesnil, 1897",SPECIES,Animalia
148717951,26025,Monochoria korsakowii Regel & Maack,SYNONYM,11070196,Pontederia korsakowii (Regel & Maack) M.Pell. & C.N.Horn,SPECIES,Plantae
148717952,25807,Heteranthera reniformis Ruiz & Pav.,ACCEPTED,2766151,Heteranthera reniformis Ruiz & Pav.,SPECIES,Plantae
148717953,26289,"Pileolaria berkeleyana (Rioja, 1942)",ACCEPTED,5199488,"Pileolaria berkeleyana (Rioja, 1942)",SPECIES,Animalia
148717954,25808,Heteranthera rotundifolia Griseb.,ACCEPTED,2766169,Heteranthera rotundifolia (Kunth) Griseb.,SPECIES,Plantae
148717955,25832,"Hydroides elegans (Haswell, 1883)",ACCEPTED,2328302,"Hydroides elegans (Haswell, 1883)",SPECIES,Animalia
148717956,25831,"Hydroides dirampha MÃ¶rch, 1863",,,"Hydroides dirampha MÃ¶rch, 1863",,
148717957,25830,"Hydroides dianthus (Verrill, 1873)",ACCEPTED,2328293,"Hydroides dianthus (Verrill, 1873)",SPECIES,Animalia
148717958,25806,Heteranthera limosa Willd.,ACCEPTED,2766129,Heteranthera limosa (Sw.) Willd.,SPECIES,Plantae
148717959,25605,Eichhornia crassipes Solms,HOMOTYPIC_SYNONYM,2765942,Pontederia crassipes Mart.,SPECIES,Plantae
148717961,26647,Tradescantia fluminensis Vell.,ACCEPTED,2765156,Tradescantia fluminensis Vell.,SPECIES,Plantae
148717962,26648,Tradescantia virginiana L.,ACCEPTED,2765272,Tradescantia virginiana L.,SPECIES,Plantae
148717963,25712,"Ficopomatus enigmaticus (Fauvel, 1923)",ACCEPTED,2327735,"Ficopomatus enigmaticus (Fauvel, 1923)",SPECIES,Animalia
148717965,26035,Murdannia keisak (Hassk.) Hand.-Mazz.,ACCEPTED,2764809,Murdannia keisak (Hassk.) Hand.-Mazz.,SPECIES,Plantae
148717967,25434,Commelina communis L.,ACCEPTED,2764179,Commelina communis L.,SPECIES,Plantae
148717970,26714,Washingtonia robusta H.Wendl.,ACCEPTED,5294595,Washingtonia robusta H.Wendl.,SPECIES,Plantae
148717971,25994,"Megalomma claparedei (Gravier, 1906)",SYNONYM,9238897,"Acromegalomma claparedei (Gravier, 1906)",SPECIES,Animalia
148717972,26713,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,ACCEPTED,5294589,Washingtonia filifera (Rafarin) H.Wendl. ex de Bary,SPECIES,Plantae
148717973,26646,Trachycarpus fortunei H.Wendl.,ACCEPTED,2739071,Trachycarpus fortunei (Hook.) H.Wendl.,SPECIES,Plantae
148717974,25548,"Desdemona ornata Banse, 1957",ACCEPTED,5200151,"Desdemona ornata Banse, 1957",SPECIES,Animalia
148717975,25276,"Branchiomma bairdi (McIntosh, 1885)",ACCEPTED,5854272,"Branchiomma bairdi (McIntosh, 1885)",SPECIES,Animalia
148717976,26257,Phoenix canariensis H.Wildpret,ACCEPTED,7445284,Phoenix canariensis H.Wildpret,SPECIES,Plantae
148717977,25277,"Branchiomma luctuosum (Grube, 1870)",ACCEPTED,5200315,"Branchiomma luctuosum (Grube, 1870)",SPECIES,Animalia
148717978,25380,Chamaedorea elatior Mart.,ACCEPTED,2734637,Chamaedorea elatior Mart.,SPECIES,Plantae
148717982,25143,"Amphicorina pectinata (Banse, 1957)",ACCEPTED,7727539,"Amphicorina pectinata (Banse, 1957)",SPECIES,Animalia
148717983,26037,Musa basjoo Siebold & Zucc. ex Iinuma,ACCEPTED,2762737,Musa basjoo Siebold & Zucc. ex Iinuma,SPECIES,Plantae
148717986,25311,Canna indica L.,ACCEPTED,8034409,Canna indica L.,SPECIES,Plantae
148717992,26715,"Watersipora arcuata Banta, 1969",ACCEPTED,1005671,"Watersipora arcuata Banta, 1969",SPECIES,Animalia
148717993,26452,Sagittaria latifolia Willd.,ACCEPTED,5328909,Sagittaria latifolia Willd.,SPECIES,Plantae
148717996,26740,Zantedeschia aethiopica Spreng.,ACCEPTED,2868827,Zantedeschia aethiopica (L.) Spreng.,SPECIES,Plantae
