taxonKey,taxonID,scientificName,kingdom,taxonRank
7675714,119606,"Galba cubensis (L.Pfeiffer, 1839)",Animalia,SPECIES
5189806,119800,"Physella acuta (Draparnaud, 1805)",Animalia,SPECIES
160943348,119799,"Physella acuta (Draparnaud, 1805)",Animalia,SPECIES
5189806,119467,"Physella acuta (Draparnaud, 1805)",Animalia,SPECIES
8080743,119923,Scilla siberica Andrews,Plantae,SPECIES
160943354,119919,Scilla amoena L.,Plantae,SPECIES
160943355,119839,"Potamopyrgus antipodarum (J.E.Gray, 1843)",Animalia,SPECIES
160943357,119922,Scilla sardensis (Whittall ex Barr & Sugden) Speta,Plantae,SPECIES
160943358,119587,"Lithoglyphus naticoides (C.Pfeiffer, 1828)",Animalia,SPECIES
160943359,119920,Scilla forbesii (Baker) Speta,Plantae,SPECIES
160943361,119921,Scilla luciliae (Boiss.) Speta,Plantae,SPECIES
160943362,119367,"Emmericia patula (Brumati, 1838)",Animalia,SPECIES
160943363,119740,Ornithogalum nutans L.,Plantae,SPECIES
160943365,119738,Ornithogalum boucheanum (Kunth) Asch.,Plantae,SPECIES
160943366,119278,"Crepidula fornicata (Linnaeus, 1758)",Animalia,SPECIES
160943367,119739,Ornithogalum nutans L.,Plantae,SPECIES
2772174,119656,Muscari armeniacum Leichtlin ex Baker,Plantae,SPECIES
160943371,119504,Hyacinthoides ×massartiana Geerinck,Plantae,SPECIES
7188260,119477,Planorbella trivolvis trivolvis,Animalia,SUBSPECIES
160943375,119481,Hemerocallis fulva (L.) L.,Plantae,SPECIES
9520065,119416,"Ferrissia californica (Rowell, 1863)",Animalia,SPECIES
160943377,119482,Hemerocallis lilioasphodelus L.,Plantae,SPECIES
160943380,119812,"Planorbella duryi (Wetherby, 1879)",Animalia,SPECIES
5189722,119811,"Helisoma anceps (Menke, 1830)",Animalia,SPECIES
5298069,119531,Iris ×germanica L.,Plantae,SPECIES
160943385,119633,"Menetus dilatatus (A.Gould, 1841)",Animalia,SPECIES
5298069,119527,Iris ×germanica L.,Plantae,SPECIES
160943387,119465,"Gyraulus chinensis (Dunker, 1848)",Animalia,SPECIES
160943388,119955,Sisyrinchium montanum Greene,Plantae,SPECIES
160943389,119466,"Gyraulus parvus (Say, 1817)",Animalia,SPECIES
160943390,119528,Iris pallida Lam.,Plantae,SPECIES
160943392,119529,Iris pallida subsp. pallida,Plantae,SUBSPECIES
160943394,119530,Iris pumila L.,Plantae,SPECIES
2291157,119414,"Ferrissia rivularis (Say, 1817)",Animalia,SPECIES
160943397,119280,Crocus tommasinianus Herb.,Plantae,SPECIES
160943398,119136,"Biomphalaria camerunensis (C.R.Boettger, 1941)",Animalia,SPECIES
160943399,119281,Crocus vernus (L.) Hill,Plantae,SPECIES
160943400,119137,"Biomphalaria straminea (Dunker, 1848)",Animalia,SPECIES
11112329,120100,"Leucomastus varnensis (L.Pfeiffer, 1847)",Animalia,SPECIES
160943405,119671,Narcissus poeticus L.,Plantae,SPECIES
160943407,119574,Leucojum aestivum subsp. aestivum,Plantae,SUBSPECIES
160943408,120101,"Zonitoides arboreus (Say, 1817)",Animalia,SPECIES
160943409,119573,Leucojum aestivum L.,Plantae,SPECIES
160943411,119429,Galanthus elwesii Hook.f.,Plantae,SPECIES
160943412,120022,"Testacella haliotidea Draparnaud, 1801",Animalia,SPECIES
160943413,119028,Allium sativum L.,Plantae,SPECIES
160943415,119026,Allium atropurpureum Waldst. & Kit.,Plantae,SPECIES
160943416,119766,"Paralaoma servilis (Shuttleworth, 1852)",Animalia,SPECIES
160943417,119027,Allium paradoxum (M.Bieb.) G.Don,Plantae,SPECIES
160943420,120016,"Tandonia budapestensis (Hazay, 1880)",Animalia,SPECIES
160943422,119644,"Milax gagates (Draparnaud, 1801)",Animalia,SPECIES
160943423,120047,Typha laxmannii Lepech.,Plantae,SPECIES
8014163,119550,"Ambigolimax valentianus (A.Férussac, 1821)",Animalia,SPECIES
160943428,119538,Juncus vaginatus R.Br.,Plantae,SPECIES
160943430,119537,Juncus tenuis Willd.,Plantae,SPECIES
160943431,119507,"Hygromia cinctella (Draparnaud, 1801)",Animalia,SPECIES
160943432,119536,Juncus ensifolius Wikstr.,Plantae,SPECIES
160943434,119535,Juncus dudleyi Wiegand,Plantae,SPECIES
160943435,119541,"Krynickillus melanocephalus Kaleniczenko, 1851",Animalia,SPECIES
160943437,119316,"Deroceras klemmi Grossu, 1972",Animalia,SPECIES
160943438,119918,Schoenoplectus litoralis (Schrad.) Palla,Plantae,SPECIES
160943439,119317,"Deroceras panormitanum (Lessona & Pollonera, 1882)",Animalia,SPECIES
160943440,119924,Scirpus cyperinus (L.) Kunth,Plantae,SPECIES
160943442,119925,Scirpus georgianus R.M.Harper,Plantae,SPECIES
160943444,119299,Cyperus congestus Vahl,Plantae,SPECIES
8485654,119413,"Campylaea illyrica (Stabile, 1864)",Animalia,SPECIES
160943446,119300,Cyperus dactylotes Benth.,Plantae,SPECIES
160943447,119340,"Drobacia banatica (Rossmässler, 1838)",Animalia,SPECIES
160943448,119301,Cyperus eragrostis Lam.,Plantae,SPECIES
160943449,119257,"Cornu aspersum (O.F.Müller, 1774)",Animalia,SPECIES
160943450,119302,Cyperus esculentus L.,Plantae,SPECIES
160943451,119225,"Chilostoma cingulatum baldense (Rossmässler, 1839)",Animalia,SUBSPECIES
160943452,119303,Cyperus exaltatus Retz.,Plantae,SPECIES
160943454,119304,Cyperus longus subsp. longus,Plantae,SUBSPECIES
160943455,119202,"Cernuella neglecta (Draparnaud, 1805)",Animalia,SPECIES
160943456,119305,Cyperus rigens subsp. rigens,Plantae,SUBSPECIES
160943457,119201,"Cernuella cisalpina (Rossmässler, 1837)",Animalia,SPECIES
160943458,119179,Carex crawfordii Fernald,Plantae,SPECIES
160943460,119180,Carex vulpinoidea Michx.,Plantae,SPECIES
160943461,119627,"Medora almissana (Küster, 1847)",Animalia,SPECIES
160943462,119181,Carex vulpinoidea Michx.,Plantae,SPECIES
160943463,119205,"Charpentieria itala (G.von Martens, 1824)",Animalia,SPECIES
160943467,119140,"Boettgerilla pallens Simroth, 1912",Animalia,SPECIES
7226794,119152,Bromus japonicus subsp. japonicus,Plantae,SUBSPECIES
160943471,119097,"Arion lusitanicus Mabille, 1868",Animalia,SPECIES
10986555,119365,Thinopyrum obtusiflorum (DC.) Banfi,Plantae,SPECIES
160943476,120090,"Viviparus viviparus (Linnaeus, 1758)",Animalia,SPECIES
160943478,120089,"Viviparus ater (De Cristofori & Jan, 1832)",Animalia,SPECIES
9398259,119971,Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela,Plantae,SPECIES
160943480,120088,"Viviparus acerosus Bourguignat, 1862",Animalia,SPECIES
9393876,119973,Sporobolus ×townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela,Plantae,SPECIES
9393876,119972,Sporobolus ×townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela,Plantae,SPECIES
7638948,119056,"Pomacea glauca (Linnaeus, 1758)",Animalia,SPECIES
160943487,119019,Agrostis castellana Boiss. & Reut.,Plantae,SPECIES
160943488,119020,Agrostis scabra Willd.,Plantae,SPECIES
160943490,119085,Anthoxanthum aristatum Boiss.,Plantae,SPECIES
160943492,119087,Apera interrupta (L.) P.Beauv.,Plantae,SPECIES
160943494,119130,Beckmannia syzigachne (Steud.) Fernald,Plantae,SPECIES
160943496,119149,Bromus carinatus Hook. & Arn.,Plantae,SPECIES
160943497,119547,"Lamyctes emarginatus Newport, 1844",Animalia,SPECIES
160943498,119153,Bromus squarrosus L.,Plantae,SPECIES
160943500,119150,Bromus japonicus subsp. japonicus,Plantae,SUBSPECIES
160943502,119144,Brachypodium phoenicoides (L.) Roem. & Schult.,Plantae,SPECIES
160943503,119186,Catapodium rigidum subsp. rigidum,Plantae,SUBSPECIES
160943504,119284,"Cryptops anomalans Newport, 1844",Animalia,SPECIES
160943505,119185,Catapodium rigidum (L.) C.E.Hubb.,Plantae,SPECIES
160943507,119297,Cynodon dactylon (L.) Pers.,Plantae,SPECIES
160943509,119296,Cynodon dactylon (L.) Pers.,Plantae,SPECIES
160943511,119345,Echinochloa muricata (P.Beauv.) Fernald,Plantae,SPECIES
160943512,119983,"Stenocypris malcolmsoni Brady, 1886",Animalia,SPECIES
160943513,119384,Eragrostis pilosa (L.) P.Beauv.,Plantae,SPECIES
2705400,119379,Eragrostis pilosa (L.) P.Beauv.,Plantae,SPECIES
160943515,119307,"Cypretta globula (Sars, 1889)",Animalia,SPECIES
160943516,119380,Eragrostis cilianensis (All.) Vignolo ex Janch.,Plantae,SPECIES
160943517,119306,"Cypretta dubiosa (Daday, 1900)",Animalia,SPECIES
160943518,119381,Eragrostis minor Host,Plantae,SPECIES
160943519,119308,"Cypretta turgida (G.O.Sars, 1896)",Animalia,SPECIES
160943522,119383,Eragrostis multicaulis Steud.,Plantae,SPECIES
160943524,119450,Glyceria striata (Lam.) Hitchc.,Plantae,SPECIES
2705503,119451,Glyceria striata (Lam.) Hitchc.,Plantae,SPECIES
160943527,119672,"Nemastoma bidentatum Roewer, 1914",Animalia,SPECIES
160943528,119449,Glyceria multiflora Steud.,Plantae,SPECIES
160943529,119502,Hordeum jubatum L.,Plantae,SPECIES
2706052,119503,Hordeum jubatum L.,Plantae,SPECIES
160943532,119551,"Leiobunum religiosum Simon, 1879",Animalia,SPECIES
160943533,119588,Lolium multiflorum Lam.,Plantae,SPECIES
160943535,119647,Miscanthus sacchariflorus (Maxim.) Benth. & Hook.f. ex Franch.,Plantae,SPECIES
160943536,119731,"Opilio canestrinii (Thorell, 1876)",Animalia,SPECIES
160943537,119648,Miscanthus sinensis Andersson,Plantae,SPECIES
160943538,119324,"Dicranopalpus ramosus (Simon, 1909)",Animalia,SPECIES
160943539,119789,Phalaris minor Retz.,Plantae,SPECIES
160943541,119788,Phalaris coerulescens Desf.,Plantae,SPECIES
160943543,119787,Phalaris canariensis L.,Plantae,SPECIES
160943544,120102,"Zoropsis spinimana (Dufour, 1820)",Animalia,SPECIES
160943545,119786,Phalaris brachystachys Link,Plantae,SPECIES
160943547,119774,Paspalum distichum L.,Plantae,SPECIES
160943548,120024,"Thanatus vulgaris Simon, 1870",Animalia,SPECIES
160943549,119790,Phalaris paradoxa L.,Plantae,SPECIES
160943551,119762,Panicum miliaceum L.,Plantae,SPECIES
160943552,120057,"Urozelotes rusticus (L.Koch, 1872)",Animalia,SPECIES
2705090,119764,Panicum miliaceum L.,Plantae,SPECIES
160943555,119761,Panicum dichotomiflorum Michx.,Plantae,SPECIES
160943556,120052,"Uloborus plumipes Lucas, 1846",Animalia,SPECIES
160943558,119763,Panicum miliaceum subsp. miliaceum,Plantae,SUBSPECIES
160943559,119982,"Steatoda triangulosa (Walckenaer, 1802)",Animalia,SPECIES
160943560,119760,Panicum capillare L.,Plantae,SPECIES
160943561,119981,"Steatoda grossa (C.L.Koch, 1838)",Animalia,SPECIES
2705162,119759,Panicum capillare L.,Plantae,SPECIES
160943563,119769,"Parasteatoda tepidariorum (C.L.Koch, 1841)",Animalia,SPECIES
160943564,119970,Sorghum ×almum Parodi,Plantae,SPECIES
160943565,119768,"Parasteatoda tabulata (Levi, 1980)",Animalia,SPECIES
160943566,119942,Setaria faberi R.A.W.Herrm.,Plantae,SPECIES
160943568,120034,Tragus racemosus (L.) All.,Plantae,SPECIES
160943569,119640,"Mermessus trilobatus (Emerton, 1882)",Animalia,SPECIES
160943574,119012,Acorus calamus L.,Plantae,SPECIES
9597437,119682,"Kryptonesticus eremita (Simon, 1880)",Animalia,SPECIES
160943579,119494,"Heteropoda venatoria (Linnaeus, 1767)",Animalia,SPECIES
160943583,119867,"Psilochorus simoni (Berland, 1911)",Animalia,SPECIES
160943584,119747,Oxalis stricta L.,Plantae,SPECIES
160943585,119501,"Holocnemus pluchei (Scopoli, 1763)",Animalia,SPECIES
160943586,119745,Oxalis decaphylla Kunth,Plantae,SPECIES
160943588,119746,Oxalis dillenii Jacq.,Plantae,SPECIES
160943589,120035,"Triaeris stenaspis Simon, 1892",Animalia,SPECIES
160943590,119532,"Ischnothyreus velox Jackson, 1908",Animalia,SPECIES
160943594,119858,"Pseudeuophrys lanigera (Simon, 1871)",Animalia,SPECIES
160943596,119609,"Macaroeris nidicolens (Walckenaer, 1802)",Animalia,SPECIES
160943597,119772,Parthenocissus inserta (A.Kern.) Fritsch,Plantae,SPECIES
160943598,119519,"Icius subinermis Simon, 1937",Animalia,SPECIES
160943600,119469,"Hasarius adansoni (Audouin, 1826)",Animalia,SPECIES
160943603,119208,"Cheiracanthium mildei L.Koch, 1864",Animalia,SPECIES
160943604,119875,Quercus rubra L.,Plantae,SPECIES
160943607,119233,"Cicurina japonica (Simon, 1886)",Animalia,SPECIES
3169001,119665,Morella pensylvanica (Mirb.) Kartesz,Plantae,SPECIES
160943614,119322,"Diaphanosoma orghidani Negrea, 1982",Animalia,SPECIES
160943617,120004,Symphytum bulbosum K.F.Schimp.,Plantae,SPECIES
160943618,119310,"Daphnia parvula Fordyce, 1901",Animalia,SPECIES
160943619,120005,Symphytum ×uplandicum Nyman,Plantae,SPECIES
160943620,119309,"Daphnia ambigua Scourfield, 1947",Animalia,SPECIES
160943621,119780,Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey,Plantae,SPECIES
160943623,119723,Omphalodes verna Moench,Plantae,SPECIES
160943624,119199,"Cercopagis pengoi (Ostroumov, 1891)",Animalia,SPECIES
160943625,119685,Nonea versicolor (Steven) Sweet,Plantae,SPECIES
160943631,119445,Geranium macrorrhizum L.,Plantae,SPECIES
2115769,119361,"Austrominius modestus (Darwin, 1854)",Animalia,SPECIES
160943633,119446,Geranium purpureum Vill.,Plantae,SPECIES
6467647,119124,"Amphibalanus improvisus (Darwin, 1854)",Animalia,SPECIES
160943636,119447,Geranium pyrenaicum Burm.f.,Plantae,SPECIES
160943641,119948,"Sinelobus stanfordi (Richardson, 1901)",Animalia,SPECIES
3188924,119720,Oenothera biennis L.,Plantae,SPECIES
8994150,119719,Oenothera parviflora L.,Plantae,SPECIES
160943646,119578,"Limnomysis benedeni Czerniavsky, 1882",Animalia,SPECIES
160943647,119721,Oenothera villosa Thunb.,Plantae,SPECIES
160943648,119485,"Hemimysis anomala G.O.Sars, 1907",Animalia,SPECIES
6427623,119701,Oenothera villosa subsp. villosa,Plantae,SUBSPECIES
160943651,119712,Oenothera oakesiana (A.Gray) J.W.Robbins ex S.Watson,Plantae,SPECIES
160943653,119711,Oenothera oakesiana (A.Gray) J.W.Robbins ex S.Watson,Plantae,SPECIES
160943655,119714,Oenothera parviflora L.,Plantae,SPECIES
