taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
148741558,5824752,33483,"Pseudochattonella farcimen (Eikrem, B.Edvardsen & J.Throndsen) Eikrem",ACCEPTED,5824752,"Pseudochattonella farcimen (Eikrem, B.Edvardsen & J.Throndsen) Eikrem",SPECIES,Chromista
148741559,4283395,32397,"Diadumene lineata (Verrill, 1869)",ACCEPTED,4283395,"Diadumene lineata (Verrill, 1869)",SPECIES,Animalia
148741561,2255892,32663,"Haliplanella lineata (Verrill, 1869)",SYNONYM,4283395,"Diadumene lineata (Verrill, 1869)",SPECIES,Animalia
148741565,5421668,33155,Odontella sinensis (Grev.) Grunow,SYNONYM,3193658,"Biddulphia sinensis Greville, 1866",SPECIES,Chromista
148741570,5421557,32279,"Coscinodiscus wailesii Gran & Angst, 1931",ACCEPTED,5421557,"Coscinodiscus wailesii Gran & Angst, 1931",SPECIES,Chromista
148741571,2266754,32643,"Gonionemus vertens A.Agassiz, 1862",ACCEPTED,2266754,"Gonionemus vertens A.Agassiz, 1862",SPECIES,Animalia
148741576,3197314,33642,Sargassum muticum (Yendo) Fensholt,ACCEPTED,3197314,Sargassum muticum (Yendo) Fensholt,SPECIES,Chromista
148741579,2266009,32264,"Cordylophora caspia (Pallas, 1771)",ACCEPTED,2266009,"Cordylophora caspia (Pallas, 1771)",SPECIES,Animalia
148741580,3196387,32587,Fucus evanescens C.Agardh,ACCEPTED,3196387,Fucus evanescens C.Agardh,SPECIES,Chromista
148741584,2266038,33231,"Pachycordyle navis (Millard, 1959)",SYNONYM,6180498,"Pachycordyle michaeli (Berrill, 1948)",SPECIES,Animalia
148741585,5423480,32410,Dictyota dichotoma (Huds.) J.V.Lamour.,ACCEPTED,5423480,Dictyota dichotoma (Huds.) J.V.Lamour.,SPECIES,Chromista
148741586,5423480,32411,Dictyota dichotoma (Huds.) J.V.Lamour.,ACCEPTED,5423480,Dictyota dichotoma (Huds.) J.V.Lamour.,SPECIES,Chromista
148741589,3197970,32251,Colpomenia peregrina Sauv.,ACCEPTED,3197970,Colpomenia peregrina Sauv.,SPECIES,Chromista
148741591,2266593,31979,"Bougainvillia rugosa Clarke, 1882",ACCEPTED,2266593,"Bougainvillia rugosa Clarke, 1882",SPECIES,Animalia
148741594,3194420,32722,"Heterosigma akashiwo (Hada) Hada ex Hara & Chihara, 1967",ACCEPTED,3194420,"Heterosigma akashiwo (Hada) Hada ex Hara & Chihara, 1967",SPECIES,Chromista
148741595,5422037,32167,Chattonella verruculosa,SYNONYM,5824749,"Pseudochattonella verruculosa (Y.Hara & Chihara) Hosoi-Tanabe, D.Honda, S.Fukaya, Y.Inagaki & Y.Sako",SPECIES,Chromista
148741604,2501248,33071,"Mnemiopsis leidyi A.Agassiz, 1865",ACCEPTED,2501248,"Mnemiopsis leidyi A.Agassiz, 1865",SPECIES,Animalia
148741605,3203610,33352,"Phytophthora ramorum Werres, De Cock & Man",ACCEPTED,3203610,"Phytophthora ramorum Werres, De Cock & Man",SPECIES,Chromista
148741609,3202936,31820,Aphanomyces astaci Schikora,ACCEPTED,3202936,Aphanomyces astaci Schikora,SPECIES,Chromista
148741615,8166987,33472,Prorocentrum minimum (Pavillard) J.Schiller,SYNONYM,8368630,Prorocentrum cordatum (Ostenf.) J.D.Dodge,SPECIES,Chromista
148741617,5233152,31948,"Beroe ovata Bruguiere, 1789",ACCEPTED,5233152,"Beroe ovata Bruguière, 1789",SPECIES,Animalia
148741620,7454879,32808,Karenia mikimotoi (Miyake & Kominami ex Oda) G.Hansen & Moestrup,ACCEPTED,7454879,Karenia mikimotoi (Miyake & Kominami ex Oda) G.Hansen & Moestrup,SPECIES,Chromista
148741623,7632200,31693,Alexandrium tamarense (Lebour) Balech,ACCEPTED,7632200,Alexandrium tamarense (Lebour) Balech,SPECIES,Chromista
148741625,3205121,31692,Alexandrium minutum Halim,ACCEPTED,3205121,Alexandrium minutum Halim,SPECIES,Chromista
148741629,2502946,31942,"Bdellocephala punctata (Pallas, 1774)",ACCEPTED,2502946,"Bdellocephala punctata (Pallas, 1774)",SPECIES,Animalia
148741633,5254231,33182,Ophiostoma novo-ulmi Brasier,ACCEPTED,5254231,Ophiostoma novo-ulmi Brasier,SPECIES,Fungi
148741641,4343706,33487,"Pseudodactylogyrus anguillae (Yin & Sproston, 1948) Gusev, 1965",ACCEPTED,4343706,"Pseudodactylogyrus anguillae (Yin & Sproston, 1948) Gusev, 1965",SPECIES,Animalia
148741642,4343705,33488,"Pseudodactylogyrus bini (Kikuchi, 1929)",ACCEPTED,4343705,"Pseudodactylogyrus bini (Kikuchi, 1929)",SPECIES,Animalia
148741644,5255461,33060,Microsphaera alphitoides Griffon & Maubl.,HOMOTYPIC_SYNONYM,2578759,Erysiphe alphitoides (Griffon & Maubl.) U.Braun & S.Takam.,SPECIES,Fungi
148741647,2502938,31958,"Bipalium kewense Moseley, 1878",ACCEPTED,2502938,"Bipalium kewense Moseley, 1878",SPECIES,Animalia
148741651,8313437,32768,"Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya, 2014",ACCEPTED,8313437,"Hymenoscyphus fraxineus (T.Kowalski) Baral, Queloz & Hosoya",SPECIES,Fungi
148741661,2287253,32490,"Ensis americanus (Gould, 1870)",HOMOTYPIC_SYNONYM,8485639,"Ensis leei M.Huber, 2015",SPECIES,Animalia
148741662,,33555,Riccia rhenana Lorb. ex MÃ¼ll.Frib.,,,Riccia rhenana Lorb. ex MÃ¼ll.Frib.,,
148741666,5286308,32953,Lunularia cruciata (L.) Dumort. ex Lindb.,ACCEPTED,5286308,Lunularia cruciata (L.) Dumort. ex Lindb.,SPECIES,Plantae
148741668,2288847,33869,"Teredo navalis Linnaeus, 1758",ACCEPTED,2288847,"Teredo navalis Linnaeus, 1758",SPECIES,Animalia
148741670,7791733,33097,"Mya arenaria Linnaeus, 1758",ACCEPTED,7791733,"Mya arenaria Linnaeus, 1758",SPECIES,Animalia
148741673,2287072,32443,"Dreissena polymorpha (Pallas, 1771)",ACCEPTED,2287072,"Dreissena polymorpha (Pallas, 1771)",SPECIES,Animalia
148741679,2286069,32293,"Crassostrea gigas (Thunberg, 1793)",HETEROTYPIC_SYNONYM,7820753,"Magallana gigas (Thunberg, 1793)",SPECIES,Animalia
148741680,2286060,33209,"Ostrea edulis Linnaeus, 1758",ACCEPTED,2286060,"Ostrea edulis Linnaeus, 1758",SPECIES,Animalia
148741682,2286079,32294,"Crassostrea virginica (Gmelin, 1791)",ACCEPTED,2286079,"Crassostrea virginica (Gmelin, 1791)",SPECIES,Animalia
148741686,5270682,32166,Chara connivens Salzmann ex A.Braun,ACCEPTED,5270682,Chara connivens Salzmann ex A.Braun,SPECIES,Plantae
148741688,8180054,33299,"Petricola pholadiformis Lamarck, 1818",HOMOTYPIC_SYNONYM,2287615,"Petricolaria pholadiformis (Lamarck, 1818)",SPECIES,Animalia
148741693,2286284,32156,"Chama macerophylla Gmelin, 1791",ACCEPTED,2286284,"Chama macerophylla Gmelin, 1791",SPECIES,Animalia
148741694,2645255,33473,Protomonostroma undulatum (Wittr.) K.L.Vinogr.,ACCEPTED,2645255,Protomonostroma undulatum (Wittr.) K.L.Vinogr.,SPECIES,Plantae
148741701,5272099,32242,Codium fragile subsp. tomentosoides (Goor) P.C.Silva,SYNONYM,7230558,Codium fragile subsp. fragile,SUBSPECIES,Plantae
148741702,5272105,32241,Codium fragile subsp. scandinavicum P.C.Silva,ACCEPTED,5272105,Codium fragile subsp. scandinavicum P.C.Silva,SUBSPECIES,Plantae
148741705,4594142,31836,"Arca domingensis Lamarck, 1819",SYNONYM,2286197,"Barbatia domingensis (Lamarck, 1819)",SPECIES,Animalia
148741710,2677047,33201,"Orthodontium lineare Schwaegrichen, 1827",ACCEPTED,2677047,Orthodontium lineare Schwägr.,SPECIES,Plantae
148741711,,33338,Physa heterostroperneha,,,Physa heterostroperneha,,
148741713,2291334,33491,"Pseudosuccinea columella (Say, 1817)",ACCEPTED,2291334,"Pseudosuccinea columella (Say, 1817)",SPECIES,Animalia
148741718,4601972,33153,"Ocinebrellus inornatus (RÃ©cluz, 1851)",ACCEPTED,4601972,"Ocinebrellus inornatus (Récluz, 1851)",SPECIES,Animalia
148741719,5281901,32070,"Campylopus introflexus Bridel, 1819",ACCEPTED,5281901,Campylopus introflexus (Hedw.) Brid.,SPECIES,Plantae
148741723,5192470,33457,"Potamopyrgus antipodarum (Gray, 1843)",ACCEPTED,5192470,"Potamopyrgus antipodarum (J.E.Gray, 1843)",SPECIES,Animalia
148741728,5192789,32302,"Crepidula fornicata (Linnaeus, 1758)",ACCEPTED,5192789,"Crepidula fornicata (Linnaeus, 1758)",SPECIES,Animalia
148741730,8850333,32689,Helisoma tenue,SYNONYM,5189744,"Planorbella tenuis (Dunker, 1850)",SPECIES,Animalia
148741732,5275746,33452,"Porphyra miniata (C.Agardh) C.Agardh, 1824",SYNONYM,2653705,Wildemania miniata (C.Aghard) Foslie,SPECIES,Plantae
148741736,5278964,32644,Gracilaria vermiculophylla (Ohmi) Papenfuss,ACCEPTED,5278964,Gracilaria vermiculophylla (Ohmi) Papenfuss,SPECIES,Plantae
148741739,7776152,33124,"Neosiphonia harveyi (J.W.Bailey) M.-S.Kim, H.-G.Choi, Guiry & G.W.Saunders",HOMOTYPIC_SYNONYM,9738520,Melanothamnus harveyi (Bailey) Diaz-Tapia & Maggs,SPECIES,Plantae
148741740,10807944,31919,Australorbis bahiensis,SYNONYM,2291021,"Biomphalaria glabrata (Say, 1818)",SPECIES,Animalia
148741744,2295425,34069,"Zonitoides arboreus (Say, 1816)",ACCEPTED,2295425,"Zonitoides arboreus (Say, 1817)",SPECIES,Animalia
148741745,2659055,32723,Heterosiphonia japonica,SYNONYM,7682935,Dasysiphonia japonica (Yendo) H.-S.Kim,SPECIES,Plantae
148741748,2659108,32375,Dasya baillouviana (S.G.Gmelin) Montagne,ACCEPTED,2659108,Dasya baillouviana (Gmelin) Mont.,SPECIES,Plantae
148741750,2295440,32903,"Limax valentianus A.Ferussac, 1822",HOMOTYPIC_SYNONYM,8014163,"Ambigolimax valentianus (A.Férussac, 1821)",SPECIES,Animalia
148741752,2668884,31972,Bonnemaisonia hamifera Hariot,ACCEPTED,2668884,Bonnemaisonia hamifera Hariot,SPECIES,Plantae
148741756,5780449,33074,"Monacha cartusiana (O.F.MÃ¼ller, 1774)",ACCEPTED,5780449,"Monacha cartusiana (O.F.Müller, 1774)",SPECIES,Animalia
148741760,5189806,33344,"Physella acuta (Draparnaud, 1805)",ACCEPTED,5189806,"Physella acuta (Draparnaud, 1805)",SPECIES,Animalia
148741761,5274944,33429,Polypodium cambricum L.,ACCEPTED,5274944,Polypodium cambricum L.,SPECIES,Plantae
148741762,7790194,32661,"Haitia acuta (Draparnaud, 1805)",SYNONYM,5189806,"Physella acuta (Draparnaud, 1805)",SPECIES,Animalia
148741765,,33432,Polystichum braunii (Spenn.) FÃ©e,,,Polystichum braunii (Spenn.) FÃ©e,,
148741766,5190781,32394,"Deroceras caruanae (Pollonera, 1891)",SYNONYM,5190777,"Deroceras panormitanum (Lessona & Pollonera, 1882)",SPECIES,Animalia
148741768,2651113,33433,Polystichum lonchitis (L.) Roth,ACCEPTED,2651113,Polystichum lonchitis (L.) Roth,SPECIES,Plantae
148741770,4565061,32148,"Cernuella neglecta (Draparnaud, 1805)",ACCEPTED,4565061,"Cernuella neglecta (Draparnaud, 1805)",SPECIES,Animalia
148741773,5190508,32690,"Helix aspersa O.F.Müller, 1774",HOMOTYPIC_SYNONYM,5858758,"Cornu aspersum (O.F.Müller, 1774)",SPECIES,Animalia
148741774,2294287,32691,"Helix pomatia Linnaeus, 1758",ACCEPTED,2294287,"Helix pomatia Linnaeus, 1758",SPECIES,Animalia
148741776,2650903,33176,Onoclea sensibilis L.,ACCEPTED,2650903,Onoclea sensibilis L.,SPECIES,Plantae
148741778,7524731,32681,"Helicella ericetorum (O.F.Müller, 1774)",SYNONYM,6098960,Helicella itala itala,SUBSPECIES,Animalia
148741780,2296797,32071,"Candidula intersecta (Poiret, 1801)",SYNONYM,9890104,"Xeroplexa intersecta (Poiret, 1801)",SPECIES,Animalia
148741782,2650107,31932,Azolla filiculoides Lam.,ACCEPTED,2650107,Azolla filiculoides Lam.,SPECIES,Plantae
148741784,4196478,31933,Azolla microphylla Kaulf.,SYNONYM,4196474,Azolla cristata Kaulf.,SPECIES,Plantae
148741785,4567717,31969,"Boettgerilla pallens Simroth, 1912",ACCEPTED,4567717,"Boettgerilla pallens Simroth, 1912",SPECIES,Animalia
148741788,2294096,31844,"Arion distinctus Mabille, 1868",ACCEPTED,2294096,"Arion distinctus Mabille, 1868",SPECIES,Animalia
148741789,5779455,31845,"Arion lusitanicus J.Mabille, 1868",ACCEPTED,5779455,"Arion lusitanicus Mabille, 1868",SPECIES,Animalia
148741792,2294103,31846,"Arion rufus (Linnaeus, 1758)",ACCEPTED,2294103,"Arion rufus (Linnaeus, 1758)",SPECIES,Animalia
148741794,6109699,33332,Phoenix dactylifera L.,ACCEPTED,6109699,Phoenix dactylifera L.,SPECIES,Plantae
148741800,2742342,33951,Trillium erectum L.,ACCEPTED,2742342,Trillium erectum L.,SPECIES,Plantae
148741801,,33950,Trikinella spiralis,,,Trikinella spiralis,,
148741806,5299536,33972,Tulipa sylvestris L.,ACCEPTED,5299536,Tulipa sylvestris L.,SPECIES,Plantae
148741807,5299675,33971,Tulipa gesneriana L.,ACCEPTED,5299675,Tulipa gesneriana L.,SPECIES,Plantae
148741808,4556282,33032,"Meloidogyne incognita (Kofoid & White, 1919)",ACCEPTED,4556282,"Meloidogyne incognita (Kofoid & White, 1919) Chitwood, 1949",SPECIES,Animalia
148741809,2753026,32902,Lilium pyrenaicum Gouan,ACCEPTED,2753026,Lilium pyrenaicum Gouan,SPECIES,Plantae
148741810,4556299,33031,"Meloidogyne arenaria (Neal, 1889)",ACCEPTED,4556299,"Meloidogyne arenaria (Neal, 1889) Chitwood, 1949",SPECIES,Animalia
148741811,2753146,32900,Lilium martagon L.,ACCEPTED,2753146,Lilium martagon L.,SPECIES,Plantae
148741812,4556287,33033,"Meloidogyne javanica (Treub, 1885)",ACCEPTED,4556287,"Meloidogyne javanica (Treub, 1885) Chitwood, 1949",SPECIES,Animalia
148741814,2753465,32901,Lilium pensylvanicum Ker Gawl.,ACCEPTED,2753465,Lilium pensylvanicum Ker Gawl.,SPECIES,Plantae
148741816,2753079,32899,Lilium bulbiferum L.,ACCEPTED,2753079,Lilium bulbiferum L.,SPECIES,Plantae
148741817,2284101,33515,"Radopholus similis (Cobb, 1893)",ACCEPTED,2284101,"Radopholus similis (Cobb, 1893) Thorne, 1949",SPECIES,Animalia
148741818,5300716,32584,Fritillaria imperialis L.,ACCEPTED,5300716,Fritillaria imperialis L.,SPECIES,Plantae
148741819,5300535,32585,Fritillaria meleagris L.,ACCEPTED,5300535,Fritillaria meleagris L.,SPECIES,Plantae
148741820,4556361,33466,"Pratylenchus vulnus Allen & Jensen, 1951",ACCEPTED,4556361,"Pratylenchus vulnus Allen & Jensen, 1951",SPECIES,Animalia
148741822,2752815,32540,Erythronium americanum Ker Gawl.,ACCEPTED,2752815,Erythronium americanum Ker Gawl.,SPECIES,Plantae
148741824,2739622,32245,Colchicum autumnale L.,ACCEPTED,2739622,Colchicum autumnale L.,SPECIES,Plantae
148741827,5188668,32720,Heterodera cacti,HOMOTYPIC_SYNONYM,4556373,"Cactodera cacti (Filipjev & Schuurmans Stekhoven, 1941) Krall & Krall, 1978",SPECIES,Animalia
148741828,2765272,33905,Tradescantia virginiana L.,ACCEPTED,2765272,Tradescantia virginiana L.,SPECIES,Plantae
148741829,2764179,32254,Commelina communis L.,ACCEPTED,2764179,Commelina communis L.,SPECIES,Plantae
