taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
148790247,2705331,41783,Eragrostis curtipedicellata Buckley,Plantae,SPECIES
148790257,4148705,42570,Molineriella laevis (Brot.) Rouy,Plantae,SPECIES
148790265,3170247,40986,Asclepias syriaca L.,Plantae,SPECIES
148790271,4290694,42377,"Lissorhoptrus oryzophilus Kuschel, 1952",Animalia,SPECIES
148790272,1370976,42510,"Megastigmus pinsapinis Hoffmeyer, 1931",Animalia,SPECIES
148790280,2928792,41332,Cestrum parqui (Lam.) L'Hér.,Plantae,SPECIES
148790281,3176655,41896,Eucalyptus radiata A.Cunn. ex DC.,Plantae,SPECIES
148790287,1391211,42532,"Mesopolobus pinus Hussey, 1960",Animalia,SPECIES
148790288,2781103,42114,Hemerocallis lilioasphodelus L.,Plantae,SPECIES
148790290,7711892,42242,"Isatis quadrialata Al-Shehbaz, Moazzeni & Mummenhoff",Plantae,SPECIES
148790292,3176257,41898,Eucalyptus risdoni Hook.fil.,Plantae,SPECIES
148790299,2858846,42619,Narcissus bulbocodium L.,Plantae,SPECIES
148790300,3664589,42706,Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch,Plantae,SPECIES
148790302,4543713,41770,"Epitrimerus cupressi (Keifer, 1939)",Animalia,SPECIES
148790303,5329434,42617,Najas minor All.,Plantae,SPECIES
148790307,1419910,42618,"Nala lividipes (Dufour, 1820)",Animalia,SPECIES
148790308,1379355,41753,"Encyrtus infelix (Embleton, 1902)",Animalia,SPECIES
148790309,5377048,42326,Lepidium niloticum Sieber ex Steud.,Plantae,SPECIES
148790313,1264286,42177,"Hymenochaonia delicata (Cresson, 1872)",Animalia,SPECIES
148790315,4989865,41513,"Cryptolestes pusilloides (Steel & Howe, 1952)",Animalia,SPECIES
148790319,2077209,42209,"Idiopterus nephrelepidis Davis, 1909",Animalia,SPECIES
148790320,2257924,41609,"Diadumene cincta Stephenson, 1925",Animalia,SPECIES
