taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
160946014,9752149,121820,"Phasianus colchicus Linnaeus, 1758",Animalia,SPECIES
6164088,2434282,121793,"Herpestes javanicus auropunctatus (Hodgson, 1836)",Animalia,SUBSPECIES
160946023,2353225,121822,"Piaractus brachypomus (Cuvier, 1818)",Animalia,SPECIES
160946026,4284021,121828,"Salvelinus alpinus (Linnaeus, 1758)",Animalia,SPECIES
160946027,2351271,121829,"Salvelinus fontinalis (Mitchill, 1814)",Animalia,SPECIES
160946028,5203999,121838,"Thymallus thymallus (Linnaeus, 1758)",Animalia,SPECIES
160946029,8215487,121827,"Salmo trutta Linnaeus, 1758",Animalia,SPECIES
160946030,5204019,121813,"Oncorhynchus mykiss (Walbaum, 1792)",Animalia,SPECIES
160946033,2394486,121802,"Lepomis gibbosus (Linnaeus, 1758)",Animalia,SPECIES
160946036,2350570,121790,"Gambusia holbrooki Girard, 1859",Animalia,SPECIES
160946039,2362868,121824,"Pseudorasbora parva (Temminck & Schlegel, 1846)",Animalia,SPECIES
160946040,2362745,121805,"Megalobrama terminalis (Richardson, 1846)",Animalia,SPECIES
160946041,2362110,121807,"Mylopharyngodon piceus (Richardson, 1846)",Animalia,SPECIES
160946042,2362473,121794,"Hypophthalmichthys molitrix (Valenciennes, 1844)",Animalia,SPECIES
160946043,2362486,121795,"Hypophthalmichthys nobilis (Richardson, 1845)",Animalia,SPECIES
160946044,2362030,121778,"Ctenopharyngodon idella (Valenciennes, 1844)",Animalia,SPECIES
160946045,2366634,121769,"Carassius gibelio (Bloch, 1782)",Animalia,SPECIES
160946048,2340989,121758,"Ameiurus nebulosus (Lesueur, 1819)",Animalia,SPECIES
160946054,2223840,121819,"Penaeus aztecus Ives, 1891",Animalia,SPECIES
160946056,2225646,121768,"Callinectes sapidus Rathbun, 1896",Animalia,SPECIES
2071589,2071590,121839,"Sarucallis kahawaluokalani (Kirkaldy, 1907)",Animalia,SPECIES
160946062,2072474,121760,"Aphis illinoisensis Shimer, 1866",Animalia,SPECIES
160946065,1651430,121752,"Aedes albopictus (Skuse, 1894)",Animalia,SPECIES
160946071,2865526,121840,Vallisneria spiralis L.,Plantae,SPECIES
160946074,2775619,121845,Yucca gloriosa L.,Plantae,SPECIES
6314270,4014246,121808,Narcissus papyraceus subsp. polyanthos (Loisel.) Asch. & Graebn.,Plantae,SUBSPECIES
2704776,4148065,121834,Sporobolus junceus (P.Beauv.) Kunth,Plantae,SPECIES
160946082,2704768,121835,Sporobolus vaginiflorus (Torr. ex A.Gray) Alph.Wood,Plantae,SPECIES
160946083,2705185,121832,Sorghum halepense (L.) Pers.,Plantae,SPECIES
160946084,2704757,121833,Sporobolus indicus (L.) R.Br.,Plantae,SPECIES
160946085,2705565,121816,Paspalum dilatatum Poir.,Plantae,SPECIES
160946086,2705622,121817,Paspalum distichum L.,Plantae,SPECIES
2705622,4105936,121818,Paspalum distichum L.,Plantae,SPECIES
160946088,2705953,121783,Eleusine indica (L.) Gaertn.,Plantae,SPECIES
160946089,2705955,121784,Eleusine tristachya (Lam.) Lam.,Plantae,SPECIES
160946092,2764179,121773,Commelina communis L.,Plantae,SPECIES
