taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
163315856,7886346,BG,present,introduced,,,,
163315857,2359081,BG,present,introduced,,,,
163315858,2705400,BG,present,introduced,,,,
163315859,2705449,BG,present,introduced,,,,
163315861,2705369,BG,present,introduced,,,,
163315862,5289972,BG,present,introduced,,,,
163315864,5289998,BG,present,introduced,,,,
2362486,2362489,BG,present,introduced,,,,
163315866,2704854,BG,present,introduced,,,,
163315867,2705953,BG,present,introduced,,,,
163315869,2705955,BG,present,introduced,,,,
4286942,7193629,BG,present,introduced,,,,
163315871,2702808,BG,present,introduced,,,,
163315872,6109637,BG,present,introduced,,,,
163315873,2362868,BG,present,introduced,,,,
163315874,2705228,BG,present,introduced,,,,
163315875,2362110,BG,present,introduced,,,,
163315876,2703705,BG,present,introduced,,,,
163315877,2703647,BG,present,introduced,,,,
163315878,2362486,BG,present,introduced,,,,
163315879,2703700,BG,present,introduced,,,,
163315880,2362473,BG,present,introduced,,,,
163315881,2703717,BG,present,introduced,,,,
163315882,2362030,BG,present,introduced,,,,
163315883,2703720,BG,present,introduced,,,,
163315884,2705290,BG,present,introduced,,,,
163315886,2705297,BG,present,introduced,,,,
163315887,2705300,BG,present,introduced,,,,
163315889,5290063,BG,present,introduced,,,,
163315890,5202793,BG,present,introduced,,,,
163315891,2705286,BG,present,introduced,,,,
163315892,5289783,BG,present,introduced,,,,
163315895,5202520,BG,present,introduced,,,,
163315897,2340989,BG,present,introduced,,,,
163315898,2873769,BG,present,introduced,,,,
163315903,5212833,BG,present,introduced,,,,
163315905,5421116,BG,present,introduced,,,,
163315907,3189902,BG,present,introduced,,,,
163315908,4287131,BG,present,introduced,,,,
163315915,3039203,BG,present,introduced,invasive,,,
163315917,5372392,BG,present,introduced,,,,
163315918,6467647,BG,present,introduced,,,,
163315919,3039194,BG,present,introduced,,,,
163315925,2891677,BG,present,introduced,,,,
163315926,2227663,BG,present,introduced,,,,
163315927,9823072,BG,present,introduced,,,,
163315929,8427624,BG,present,introduced,invasive,,,
163315930,2224970,BG,present,introduced,,,,
163315934,2225646,BG,present,introduced,,,,
163315935,3054368,BG,present,introduced,,,,
163315942,2891782,BG,present,introduced,,,,
