taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
160941622,2930262,120850,Solanum tuberosum L.,ACCEPTED,2930262,Solanum tuberosum L.,SPECIES,Plantae
160941623,9823072,120795,Oxalis stricta,ACCEPTED,9823072,Oxalis stricta L.,SPECIES,Plantae
160941624,2972595,120787,Onobrychis viciifolia Scop.,ACCEPTED,2972595,Onobrychis viciifolia Scop.,SPECIES,Plantae
160941625,3732659,120791,Orobanche lavandulacea,ACCEPTED,3732659,"Orobanche lavandulacea Hohen. ex Reut., 1847",SPECIES,Plantae
160941626,,120790,Orobanche krylovii G.Beck,,,Orobanche krylovii G.Beck,,
160941627,2705565,120801,Paspalum dilatatum Poir.,ACCEPTED,2705565,Paspalum dilatatum Poir.,SPECIES,Plantae
160941628,9206251,120728,Helianthus annuus L.,ACCEPTED,9206251,Helianthus annuus L.,SPECIES,Plantae
160941629,2928666,120693,Dichondra micrantha Urb.,ACCEPTED,2928666,Dichondra micrantha Urb.,SPECIES,Plantae
160941630,5384862,120642,Bougainvillea glabra Choisy,ACCEPTED,5384862,Bougainvillea glabra Choisy,SPECIES,Plantae
160941631,2703041,120633,Arundo donax L.,ACCEPTED,2703041,Arundo donax L.,SPECIES,Plantae
160941632,2706264,120629,Aristida oligantha Michx.,ACCEPTED,2706264,Aristida oligantha Michx.,SPECIES,Plantae
160941635,4989904,120726,"Harmonia axyridis (Pallas, 1773)",ACCEPTED,4989904,"Harmonia axyridis (Pallas, 1773)",SPECIES,Animalia
160941636,5329631,120725,Halophila stipulacea Asch.,ACCEPTED,5329631,Halophila stipulacea (Forssk.) Asch.,SPECIES,Plantae
160941638,2382155,120838,"Sander lucioperca (Linnaeus, 1758)",ACCEPTED,2382155,"Sander lucioperca (Linnaeus, 1758)",SPECIES,Animalia
160941639,2362486,120736,"Hypophthalmichthys nobilis (Richardson, 1845)",ACCEPTED,2362486,"Hypophthalmichthys nobilis (Richardson, 1845)",SPECIES,Animalia
160941640,2891783,120737,Impatiens balfourii Hook.f.,ACCEPTED,2891783,Impatiens balfourii Hook.fil.,SPECIES,Plantae
160941642,5361889,120770,Morus alba L.,ACCEPTED,5361889,Morus alba L.,SPECIES,Plantae
160941643,2856681,120612,Allium sativum L.,ACCEPTED,2856681,Allium sativum L.,SPECIES,Plantae
160941644,2856476,120611,Allium porrum,HETEROTYPIC_SYNONYM,2857444,Allium obliquum L.,SPECIES,Plantae
160941645,2857697,120610,Allium cepa L.,ACCEPTED,2857697,Allium cepa L.,SPECIES,Plantae
160941647,,120876,Xanthium orientale subsp. italicum (Moretti) Greuter,,,Xanthium orientale subsp. italicum (Moretti) Greuter,,
160941648,2767031,120606,Agave americana L.,ACCEPTED,2767031,Agave americana L.,SPECIES,Plantae
160941652,5679816,120852,Spartina versicolor E. Fabre,SYNONYM,9637373,Sporobolus versicolor (E.Fabre) P.M.Peterson & Saarela,SPECIES,Plantae
160941655,3172077,120869,Veronica persica Poir.,ACCEPTED,3172077,Veronica persica Poir.,SPECIES,Plantae
160941656,2974832,120870,Vicia faba L.,ACCEPTED,2974832,Vicia faba L.,SPECIES,Plantae
160941657,5372424,120871,Vitis labrusca L.,ACCEPTED,5372424,Vitis labrusca L.,SPECIES,Plantae
160941658,2891661,120794,Oxalis pes-caprae L.,ACCEPTED,2891661,Oxalis pes-caprae L.,SPECIES,Plantae
160941661,5384064,120788,Opuntia ficus-indica Mill.,ACCEPTED,5384064,Opuntia ficus-indica (L.) Mill.,SPECIES,Plantae
160941662,2926615,120789,Origanum majorana L.,ACCEPTED,2926615,Origanum majorana L.,SPECIES,Plantae
160941665,7150619,120724,Gomphocarpus fruticosus (L.) Ait.,ACCEPTED,7150619,Gomphocarpus fruticosus (L.) W.T.Aiton,SPECIES,Plantae
160941668,2439270,120831,"Rattus rattus (Linnaeus, 1758)",ACCEPTED,2439270,"Rattus rattus (Linnaeus, 1758)",SPECIES,Animalia
160941670,3132570,120718,Galinsoga parviflora Cav.,ACCEPTED,3132570,Galinsoga parviflora Cav.,SPECIES,Plantae
160941673,5350010,120750,Lens culinaris Medik.,SYNONYM,3973001,Vicia lens (L.) Coss. & Germ.,SPECIES,Plantae
160941675,7678610,120829,Raphanus sativus L.,ACCEPTED,7678610,Raphanus sativus L.,SPECIES,Plantae
160941676,3146717,120703,Erigeron bonariensis L.,ACCEPTED,3146717,Erigeron bonariensis L.,SPECIES,Plantae
160941677,3146791,120704,Erigeron canadensis L.,ACCEPTED,3146791,Erigeron canadensis L.,SPECIES,Plantae
160941678,3146683,120705,Erigeron sumatrensis Retz.,ACCEPTED,3146683,Erigeron sumatrensis Retz.,SPECIES,Plantae
160941679,5375555,120706,Erucastrum nasturtiifolium O.E.Schulz,ACCEPTED,5375555,Erucastrum nasturtiifolium (Poir.) O.E.Schulz,SPECIES,Plantae
160941682,2781074,120731,Hemerocallis fulva L.,ACCEPTED,2781074,Hemerocallis fulva (L.) L.,SPECIES,Plantae
160941683,2781103,120732,Hemerocallis lilioasphodelus L.,ACCEPTED,2781103,Hemerocallis lilioasphodelus L.,SPECIES,Plantae
160941684,3039285,120733,Hippophae rhamnoides L.,ACCEPTED,3039285,Hippophae rhamnoides L.,SPECIES,Plantae
160941686,3112364,120688,Cynara cardunculus L.,ACCEPTED,3112364,Cynara cardunculus L.,SPECIES,Plantae
160941689,2705966,120839,Secale cereale L.,ACCEPTED,2705966,Secale cereale L.,SPECIES,Plantae
160941690,2932144,120846,Solanum physalifolium Rusby,ACCEPTED,2932144,Solanum physalifolium Rusby,SPECIES,Plantae
160941691,2929800,120844,Solanum angustifolium Mill.,ACCEPTED,2929800,Solanum angustifolium Houst. ex Mill.,SPECIES,Plantae
160941692,2930137,120845,Solanum lycopersicum L.,ACCEPTED,2930137,Solanum lycopersicum L.,SPECIES,Plantae
160941693,5384787,120842,Silene coeli-rosa (L.) Godron,SYNONYM,3814157,Eudianthe coeli-rosa (L.) Fenzl ex Endl.,SPECIES,Plantae
160941694,5296015,120843,Sisyrinchium angustifolium Mill.,ACCEPTED,5296015,Sisyrinchium angustifolium Mill.,SPECIES,Plantae
160941695,4933568,120840,Senecio angulatus L.f.,ACCEPTED,4933568,Senecio angulatus L.fil.,SPECIES,Plantae
160941696,5289698,120841,Setaria italica P.Beauv.,ACCEPTED,5289698,Setaria italica (L.) P.Beauv.,SPECIES,Plantae
160941697,5289744,120806,Phalaris canariensis L.,ACCEPTED,5289744,Phalaris canariensis L.,SPECIES,Plantae
160941698,2928860,120805,Petunia hybrida Hort. ex Vilm.,SYNONYM,2928859,Petunia ×atkinsiana D.Don ex Loudon,SPECIES,Plantae
160941699,2362839,120799,"Parabramis pekinensis (Basilewsky, 1855)",ACCEPTED,2362839,"Parabramis pekinensis (Basilewsky, 1855)",SPECIES,Animalia
160941700,3039194,120800,Parthenocissus quinquefolia (L.) Planch.,ACCEPTED,3039194,Parthenocissus quinquefolia (L.) Planch.,SPECIES,Plantae
160941701,2362110,120773,"Mylopharyngodon piceus (Richardson, 1846)",ACCEPTED,2362110,"Mylopharyngodon piceus (Richardson, 1846)",SPECIES,Animalia
160941702,7429082,120772,"Mus musculus Linnaeus, 1758",ACCEPTED,7429082,"Mus musculus Linnaeus, 1758",SPECIES,Animalia
160941703,4264680,120774,"Myocastor coypus (Molina, 1782)",ACCEPTED,4264680,"Myocastor coypus (Molina, 1782)",SPECIES,Animalia
160941704,2394486,120753,"Lepomis gibbosus (Linnaeus, 1758)",ACCEPTED,2394486,"Lepomis gibbosus (Linnaeus, 1758)",SPECIES,Animalia
160941705,8350395,120685,Cyclospermum leptophyllum (Pers.) Sprague,ACCEPTED,8350395,Cyclospermum leptophyllum (Pers.) Sprague,SPECIES,Plantae
160941706,5362215,120686,Cydonia oblonga Mill.,ACCEPTED,5362215,Cydonia oblonga Mill.,SPECIES,Plantae
160941709,5377061,120677,Coronopus didymus (L.) Sm.,SYNONYM,5377060,Lepidium didymum L.,SPECIES,Plantae
160941710,2362473,120735,"Hypophthalmichthys molitrix (Valenciennes, 1844)",ACCEPTED,2362473,"Hypophthalmichthys molitrix (Valenciennes, 1844)",SPECIES,Animalia
160941711,8200663,120687,"Cymbalaria muralis G.Gaertn., B.Mey. & Schreb.",ACCEPTED,8200663,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb.",SPECIES,Plantae
160941714,2764179,120675,Commelina communis L.,ACCEPTED,2764179,Commelina communis L.,SPECIES,Plantae
160941715,3083831,120668,Chenopodium pumilio R.Br.,SYNONYM,5568339,Dysphania pumilio (R.Br.) Mosyakin & Clemants,SPECIES,Plantae
