taxonKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
149687822,49714,Apoglossum gregarium (E.Y.Dawson) M.J.Wynne,ACCEPTED,2661768,Apoglossum gregarium (E.Y.Dawson) M.J.Wynne,SPECIES,Plantae
149687824,49885,"Dispio magna (Day, 1955)",ACCEPTED,2321098,"Dispio magna (Day, 1955)",SPECIES,Animalia
149687826,49884,"Dipolydora blakei (Maciolek, 1984)",ACCEPTED,6785175,"Dipolydora blakei (Maciolek, 1984)",SPECIES,Animalia
149687828,49842,"Cossura coasta Kitamori, 1960",ACCEPTED,2318655,"Cossura coasta Kitamori, 1960",SPECIES,Animalia
149687829,49705,"Anotrichium okamurae Baldock, 1976",SYNONYM,2656854,Anotrichium furcellatum (J.Agardh) Baldock,SPECIES,Plantae
149687834,50280,"Spirorbis marioni Caullery & Mesnil, 1897",ACCEPTED,5199417,"Spirorbis marioni Caullery & Mesnil, 1897",SPECIES,Animalia
149687835,49711,Antithamnionella elegans (Berthold) J.H.Price & D.M.John,SYNONYM,2657657,Antithamnionella boergesenii (Cormaci & G.Furnari) Athanas.,SPECIES,Plantae
149687836,50278,"Spirobranchus tetraceros (Schmarda, 1861)",ACCEPTED,5199674,"Spirobranchus tetraceros (Schmarda, 1861)",SPECIES,Animalia
149687837,49799,Ceramium bisporum D.L.Ballant.,ACCEPTED,5276850,"Ceramium bisporum D.L.Ballant., 1990",SPECIES,Plantae
149687838,49979,"Hydroides dirampha MÃ¶rch, 1863",,,"Hydroides dirampha MÃ¶rch, 1863",,
149687839,49800,Ceramium graecum Lazaridou & Boudouresque,,,Ceramium graecum Lazaridou & Boudouresque,,
149687840,49978,"Hydroides brachyacantha Rioja, 1941",ACCEPTED,2328320,"Hydroides brachyacantha Rioja, 1941",SPECIES,Animalia
149687842,49980,"Hydroides elegans (Haswell, 1883)",ACCEPTED,2328302,"Hydroides elegans (Haswell, 1883)",SPECIES,Animalia
149687844,49936,"Ficopomatus enigmaticus (Fauvel, 1923)",ACCEPTED,2327735,"Ficopomatus enigmaticus (Fauvel, 1923)",SPECIES,Animalia
149687845,50328,Vertebrata fucoides (Huds.) Kuntze,SYNONYM,12194263,Vertebrata spec (Hudson) Kuntze,SPECIES,Plantae
149687848,50333,"Womersleyella setacea (Hollenberg) R.E.Norris, 1992",ACCEPTED,5277463,Womersleyella setacea (Hollenberg) R.E.Norris,SPECIES,Plantae
149687849,49875,"Desdemona ornata Banse, 1957",ACCEPTED,5200151,"Desdemona ornata Banse, 1957",SPECIES,Animalia
149687851,49754,"Branchiomma bairdi (McIntosh, 1885)",ACCEPTED,5854272,"Branchiomma bairdi (McIntosh, 1885)",SPECIES,Animalia
149687852,49755,"Branchiomma luctuosum (Grube, 1870)",ACCEPTED,5200315,"Branchiomma luctuosum (Grube, 1870)",SPECIES,Animalia
149687853,50055,Melanothamnus harveyi (Bailey) DÃ­az-Tapia & Maggs,,,Melanothamnus harveyi (Bailey) DÃ­az-Tapia & Maggs,,
149687854,50192,Polysiphonia atlantica Kapraun & J.N.Norris,ACCEPTED,5277654,Polysiphonia atlantica Kapraun & J.N.Norris,SPECIES,Plantae
149687856,50127,Palisada maris-rubri (K.W.Nam & Saito) K.W.Nam,,,Palisada maris-rubri (K.W.Nam & Saito) K.W.Nam,,
149687858,50031,"Lophocladia lallemandii (Mont.) F.Schmitz, 1893",ACCEPTED,2659723,"Lophocladia lallemandii (Mont.) F.Schmitz, 1893",SPECIES,Plantae
149687859,50013,Laurencia caduciramulosa Masuda & Kawag.,ACCEPTED,2660959,Laurencia caduciramulosa Masuda & Kawag.,SPECIES,Plantae
149687860,49886,"Dodecaceria capensis Day, 1961",ACCEPTED,2324127,"Dodecaceria capensis Day, 1961",SPECIES,Animalia
149687861,49806,"Chaetozone corona Berkeley & Berkeley, 1941",ACCEPTED,2324001,"Chaetozone corona Berkeley & Berkeley, 1941",SPECIES,Animalia
149687863,50188,"Polycirrus twisti Potts, 1928",ACCEPTED,2324677,"Polycirrus twisti Potts, 1928",SPECIES,Animalia
149687864,49817,Chondria coerulescens (J.Agardh) Falkenb.,ACCEPTED,5279755,Chondria coerulescens (J.Agardh) Falkenb.,SPECIES,Plantae
149687865,49818,Chondria collinsiana M.A.Howe,ACCEPTED,5279791,Chondria collinsiana M.A.Howe,SPECIES,Plantae
149687866,49736,Axionice medusa,,,Axionice medusa,,
149687867,49639,"Acanthophora nayadiformis (Delile) Papenf., 1968",ACCEPTED,5277294,"Acanthophora nayadiformis (Delile) Papenf., 1968",SPECIES,Plantae
149687875,49737,Azolla filiculoides Lam.,ACCEPTED,2650107,Azolla filiculoides Lam.,SPECIES,Plantae
149687879,50312,"Tricellaria inopinata d'Hondt & Occhipinti Ambrogi, 1985",ACCEPTED,4985072,"Tricellaria inopinata d'Hondt & Occhipinti Ambrogi, 1985",SPECIES,Animalia
149687881,50168,Phoenix canariensis hort. ex Chabaud,DOUBTFUL,6109529,Phoenix canariensis hort. ex Chabaud,SPECIES,Plantae
149687882,50169,Phoenix dactylifera L.,ACCEPTED,6109699,Phoenix dactylifera L.,SPECIES,Plantae
149687884,50243,"Scrupocellaria scruposa (Linnaeus, 1758)",ACCEPTED,1007932,"Scrupocellaria scruposa (Linnaeus, 1758)",SPECIES,Animalia
149687888,50079,Najas orientalis L.Triest & Uotila,SYNONYM,5329463,Najas chinensis N.Z.Wang,SPECIES,Plantae
149687889,50078,Najas graminea Delile,ACCEPTED,5329404,Najas graminea Delile,SPECIES,Plantae
149687890,49972,"Hippopodina Levinsen, 1909",ACCEPTED,1005469,"Hippopodina Levinsen, 1909",GENUS,Animalia
149687891,50077,Najas gracillima A.Braun ex Magnus,ACCEPTED,5329454,Najas gracillima (A.Braun ex Engelm.) Magnus,SPECIES,Plantae
