taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
323329728,5361760,alien_species_cyprus:taxon:86e54f0bf8b0456905f6f0c6a487aab0,Myriophyllum spicatum L.,ACCEPTED,5361760,Myriophyllum spicatum L.,SPECIES,Plantae
323329732,,alien_species_cyprus:taxon:e36dd701a85eecc0fa575bc371df7c1f,"Ormyrus microcarpae Askew & Koutsoukos, 2023",,,"Ormyrus microcarpae Askew & Koutsoukos, 2023",,
323329736,2928366,alien_species_cyprus:taxon:7d337e9cb3e24efa3cb75854687d8035,Wigandia urens (Ruiz & Pav.) Kunth,ACCEPTED,2928366,Wigandia urens (Ruiz & Pav.) Kunth,SPECIES,Plantae
323329737,1359259,alien_species_cyprus:taxon:6703bd94c2e56835e95467668e58e862,"Odontofroggatia galili Wiebes, 1980",ACCEPTED,1359259,"Odontofroggatia galili Wiebes, 1980",SPECIES,Animalia
323329739,1359257,alien_species_cyprus:taxon:4549b5b83b46cb284da59a9a2b0b8315,"Odontofroggatia ishii Wiebes, 1980",ACCEPTED,1359257,"Odontofroggatia ishii Wiebes, 1980",SPECIES,Animalia
323329742,2928226,alien_species_cyprus:taxon:1dfd36aa302f6a411a4f07dd8cf6b9d5,Phacelia tanacetifolia Benth.,ACCEPTED,2928226,Phacelia tanacetifolia Benth.,SPECIES,Plantae
323329743,1358725,alien_species_cyprus:taxon:dd5bfddbef724725a16350ac66474042,"Josephiella microcarpae Beardsley & Rasplus, 2001",ACCEPTED,1358725,"Josephiella microcarpae Beardsley & Rasplus, 2001",SPECIES,Animalia
323329747,1359447,alien_species_cyprus:taxon:eb4f20aaedc116fd8c7e1b1d1d539912,"Meselatus bicolor Chen, 1999",ACCEPTED,1359447,"Meselatus bicolor Chen, 1999",SPECIES,Animalia
323329748,5341290,alien_species_cyprus:taxon:8bd753bfb99a29085e6d11d7cdd179f8,Cordia myxa L.,ACCEPTED,5341290,Cordia myxa L.,SPECIES,Plantae
323329750,5660676,alien_species_cyprus:taxon:a72ce0b01716e159380b12252690da10,Cordia sinensis Lam.,ACCEPTED,5660676,Cordia sinensis Lam.,SPECIES,Plantae
323329751,1358754,alien_species_cyprus:taxon:38d1f04cccd4a58db568123a8a1f897d,"Eufroggattisca okinavensis Ishii, 1934",ACCEPTED,1358754,"Eufroggattisca okinavensis (Ishii, 1934)",SPECIES,Animalia
323329756,5341175,alien_species_cyprus:taxon:05c9ce8c4bb31f075ee0e9277d27459f,Myosotis sylvatica Ehrh. ex Hoffm.,ACCEPTED,5341175,Myosotis sylvatica Ehrh. ex Hoffm.,SPECIES,Plantae
323329757,1365087,alien_species_cyprus:taxon:fb11eac806ec727698a2b735a5d0c996,"Coccophagus scutellaris (Dalman, 1825)",ACCEPTED,1365087,"Coccophagus scutellaris (Dalman, 1825)",SPECIES,Animalia
323329760,2926110,alien_species_cyprus:taxon:eac55c8c4b56ed0b318ec9c968574fe7,Borago officinalis L.,ACCEPTED,2926110,Borago officinalis L.,SPECIES,Plantae
323329761,1365699,alien_species_cyprus:taxon:1b36ca070675604e165277bf399c0fbf,"Encarsia citrina (Craw, 1891)",ACCEPTED,1365699,"Encarsia citrina (Craw, 1891)",SPECIES,Animalia
323329763,1365557,alien_species_cyprus:taxon:45c15d5e959ec2951bf7ef7efb3cb26f,"Encarsia lounsburyi (Berlese & Paoli, 1916)",ACCEPTED,1365557,"Encarsia lounsburyi (Berlese & Paoli, 1916)",SPECIES,Animalia
323329764,3690997,alien_species_cyprus:taxon:22d8f035085da72a2bd115f66c269820,Cardamine occulta Hornem.,ACCEPTED,3690997,Cardamine occulta Hornem.,SPECIES,Plantae
323329767,1364062,alien_species_cyprus:taxon:020030b75e13adb53f85b4d7f976b15d,"Aphelinus mali (Haldeman, 1851)",ACCEPTED,1364062,"Aphelinus mali (Haldeman, 1851)",SPECIES,Animalia
323329768,2925874,alien_species_cyprus:taxon:915d410cf80ef359bd00b6f9517c0d8f,Amsinckia lycopsoides Lehm.,ACCEPTED,2925874,Amsinckia lycopsoides Lehm.,SPECIES,Plantae
323329771,1364706,alien_species_cyprus:taxon:d94742be0a8661b5b05304d311b9c447,"Aphytis melinus DeBach, 1959",ACCEPTED,1364706,"Aphytis melinus DeBach, 1959",SPECIES,Animalia
323329773,1364656,alien_species_cyprus:taxon:894daf1e4fadd1d35587aa8cf04df812,"Aphytis proclia (Walker, 1839)",ACCEPTED,1364656,"Aphytis proclia (Walker, 1839)",SPECIES,Animalia
323329774,2925786,alien_species_cyprus:taxon:ecc62aadc32265c35cfb9e14115b7589,Heliotropium curassavicum L.,ACCEPTED,2925786,Heliotropium curassavicum L.,SPECIES,Plantae
323329775,1364769,alien_species_cyprus:taxon:87682c57cfd30c0af2a787a0c4429d0a,"Aphytis diaspidis (Howard, 1881)",ACCEPTED,1364769,"Aphytis diaspidis (Howard, 1881)",SPECIES,Animalia
323329777,1364694,alien_species_cyprus:taxon:eb2ae5b38478be8f839fbf3755422f9e,"Aphytis chilensis Howard, 1900",ACCEPTED,1364694,"Aphytis chilensis Howard, 1900",SPECIES,Animalia
323329779,1364710,alien_species_cyprus:taxon:9812df12d29a3337c4f5cd68f680c00a,"Aphytis lingnanensis Compere, 1955",ACCEPTED,1364710,"Aphytis lingnanensis Compere, 1955",SPECIES,Animalia
323329781,1364679,alien_species_cyprus:taxon:eb5c9637071ba3c5dd1f287a49ec8ed2,"Aphytis lepidosaphes Compere, 1955",ACCEPTED,1364679,"Aphytis lepidosaphes Compere, 1955",SPECIES,Animalia
323329782,2984671,alien_species_cyprus:taxon:4a4688732c4c0d01191c214ccda53f1a,Buxus sempervirens L.,ACCEPTED,2984671,Buxus sempervirens L.,SPECIES,Plantae
323329783,1364719,alien_species_cyprus:taxon:db978ccae844ee9fca0b37c87a9f2978,"Aphytis mytilaspidis (Le Baron, 1870)",ACCEPTED,1364719,"Aphytis mytilaspidis (Le Baron, 1870)",SPECIES,Animalia
323329785,1364625,alien_species_cyprus:taxon:8d06ea31091b3b654fe2cb3a98930289,"Aphytis holoxanthus DeBach, 1960",ACCEPTED,1364625,"Aphytis holoxanthus DeBach, 1960",SPECIES,Animalia
