taxonKey,taxonID,scientificName,kingdom,taxonRank
160851561,74168,Allium sativum L.,Plantae,SPECIES
160851562,74894,"Gasterosteus aculeatus Linnaeus, 1758",Animalia,SPECIES
160851563,74167,Allium roseum L.,Plantae,SPECIES
160851565,74170,Allium zebdanense Boiss. & Noë,Plantae,SPECIES
160851567,74169,Allium stipitatum Regel,Plantae,SPECIES
160851568,75848,"Thymallus arcticus (Pallas, 1776)",Animalia,SPECIES
160851569,74163,Allium moly L.,Plantae,SPECIES
160851570,75651,"Salmo dentex (Heckel, 1851)",Animalia,SPECIES
160851571,74164,Allium obliquum L.,Plantae,SPECIES
160851572,75653,"Salvelinus fontinalis (Mitchill, 1814)",Animalia,SPECIES
160851573,74161,Allium cristophii Trautv.,Plantae,SPECIES
160851574,75330,"Oncorhynchus mykiss (Walbaum, 1792)",Animalia,SPECIES
160851575,74162,Allium fistulosum L.,Plantae,SPECIES
160851576,74994,"Hucho hucho (Linnaeus, 1758)",Animalia,SPECIES
160851577,74159,Allium atropurpureum Waldst. & Kit.,Plantae,SPECIES
160851578,74590,"Coregonus maraena (Bloch, 1779)",Animalia,SPECIES
160851579,74160,Allium cepa L.,Plantae,SPECIES
160851580,74589,"Coregonus fera Jurine, 1825",Animalia,SPECIES
160851582,74591,"Coregonus peled (Gmelin, 1789)",Animalia,SPECIES
160851584,74592,"Coregonus wartmanni (Bloch, 1784)",Animalia,SPECIES
160851585,75902,Typha laxmannii Lepech.,Plantae,SPECIES
160851589,75019,"Ictiobus cyprinellus (Valenciennes, 1844)",Animalia,SPECIES
160851590,75152,Luzula nivea (Nathh.) DC.,Plantae,SPECIES
160851591,75020,"Ictiobus niger (Rafinesque, 1819)",Animalia,SPECIES
160851592,75043,Juncus tenuis Willd.,Plantae,SPECIES
160851593,75018,"Ictiobus cyprinellus (Valenciennes, 1844)",Animalia,SPECIES
160851596,74658,Cyperus rotundus L.,Plantae,SPECIES
160851597,75572,"Rhodeus amarus (Bloch, 1782)",Animalia,SPECIES
160851598,74657,Cyperus eragrostis Lam.,Plantae,SPECIES
160851599,75527,"Pseudorasbora parva (Temminck & Schlegel, 1846)",Animalia,SPECIES
160851600,74352,Bolboschoenus glaucus (Lam.) S.G.Sm.,Plantae,SPECIES
160851601,75256,"Mylopharyngodon piceus (Richardson, 1846)",Animalia,SPECIES
160851602,75009,"Hypophthalmichthys molitrix (Valenciennes, 1844)",Animalia,SPECIES
160851604,75010,"Hypophthalmichthys nobilis (Richardson, 1845)",Animalia,SPECIES
160851606,74659,"Cyprinus carpio Linnaeus, 1758",Animalia,SPECIES
4142326,75801,Achnatherum calamagrostis (L.) P.Beauv.,Plantae,SPECIES
160851608,74637,"Ctenopharyngodon idella (Valenciennes, 1844)",Animalia,SPECIES
160851609,74530,"Chondrostoma nasus (Linnaeus, 1758)",Animalia,SPECIES
160851611,74446,"Carassius auratus (Linnaeus, 1758)",Animalia,SPECIES
160851612,75715,Setaria pumila (Poir.) Roem. & Schult.,Plantae,SPECIES
160851613,74448,"Carassius langsdorfii Temminck & Schlegel, 1846",Animalia,SPECIES
160851615,74447,"Carassius gibelio (Bloch, 1782)",Animalia,SPECIES
5289684,75719,Setaria viridis (L.) P.Beauv.,Plantae,SPECIES
160851620,75017,"Ictalurus punctatus (Rafinesque, 1818)",Animalia,SPECIES
5289972,74714,Digitaria sanguinalis (L.) Scop.,Plantae,SPECIES
160851622,74202,"Ameiurus nebulosus (Lesueur, 1819)",Animalia,SPECIES
160851627,75489,"Polyodon spathula (Walbaum, 1792)",Animalia,SPECIES
8257546,75105,Diplachne fusca subsp. fascicularis (Lam.) P.M.Peterson & N.Snow,Plantae,SUBSPECIES
160851631,74117,"Acipenser nudiventris Lovetsky, 1828",Animalia,SPECIES
160851632,74116,"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1833",Animalia,SPECIES
4133390,75135,Lolium ×boucheanum Kunth,Plantae,SPECIES
160851634,74118,"Acipenser stellatus Pallas, 1771",Animalia,SPECIES
160851636,74115,"Acipenser baerii Brandt, 1869",Animalia,SPECIES
5671747,75412,Cenchrus alopecuroides (L.) Thunb.,Plantae,SPECIES
