taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
148733237,3199116,PT,present,introduced,,,,
148733240,3199116,PT,present,introduced,,,,
148733245,3197869,PT,present,introduced,,,,
148733247,3197869,PT,present,introduced,,,,
148733248,3197869,PT,present,introduced,,,,
148733250,3197869,PT,present,introduced,,,,
148733251,3197869,PT,present,introduced,,,,
148733252,3197869,PT,present,introduced,,,,
4372687,9574566,PT,present,introduced,,,,
148733256,4372687,PT,present,introduced,,,,
7664805,2286685,PT,present,introduced,,,,
148733269,2643288,PT,present,introduced,,,,
148733274,2286060,PT,present,introduced,,,,
148733277,8288896,PT,present,introduced,,,,
7230558,5272099,PT,present,introduced,,,,
148733283,5272106,PT,present,introduced,,,,
148733284,5272106,PT,present,introduced,,,,
148733286,5272106,PT,present,introduced,,,,
148733287,7230558,PT,present,introduced,,,,
148733289,5272160,PT,present,introduced,,,,
148733291,5272160,PT,present,introduced,,,,
148733294,2643011,PT,present,introduced,,,,
148733295,5192721,PT,present,introduced,,,,
148733296,2642947,PT,present,introduced,,,,
148733297,5192721,PT,present,introduced,,,,
148733299,5192721,PT,present,introduced,,,,
148733301,5192721,PT,present,introduced,,,,
148733307,5189806,PT,present,introduced,,,,
148733312,2658889,PT,present,introduced,,,,
148733313,5729905,PT,present,introduced,,,,
148733314,4366460,PT,present,introduced,,,,
148733316,4366460,PT,present,introduced,,,,
148733318,4366460,PT,present,introduced,,,,
148733319,2668884,PT,present,introduced,,,,
148733320,4366460,PT,present,introduced,,,,
148733321,2668884,PT,present,introduced,,,,
148733323,2668884,PT,present,introduced,,,,
148733325,2668884,PT,present,introduced,,,,
9025372,5727911,PT,present,introduced,,,,
148733327,2668884,PT,present,introduced,,,,
148733329,5279834,PT,present,introduced,,,,
148733336,2661325,PT,present,introduced,,,,
148733337,5193566,PT,present,introduced,,,,
148733338,2661325,PT,present,introduced,,,,
2661140,2661137,PT,present,introduced,,,,
2661140,2661008,PT,present,introduced,,,,
148733342,2660290,PT,present,introduced,,,,
148733343,2659725,PT,present,introduced,,,,
10433923,5277413,PT,present,introduced,,,,
9738520,7776152,PT,present,introduced,,,,
148733349,2661081,PT,present,introduced,,,,
9842003,5189887,PT,present,introduced,,,,
148733352,6452772,PT,present,introduced,,,,
148733354,2657615,PT,present,introduced,,,,
9991201,5724457,PT,present,introduced,,,,
148733357,2656879,PT,present,introduced,,,,
148733359,2291336,PT,present,introduced,,,,
9520065,2291152,PT,present,introduced,,,,
148733366,5276982,PT,present,introduced,,,,
148733367,5189748,PT,present,introduced,,,,
148733368,2657651,PT,present,introduced,,,,
148733370,2657641,PT,present,introduced,,,,
148733372,2657493,PT,present,introduced,,,,
148733374,2657493,PT,present,introduced,,,,
148733376,2237923,PT,present,introduced,,,,
148733390,2657449,PT,present,introduced,,,,
148733391,2657449,PT,present,introduced,,,,
148733392,2242928,PT,present,introduced,,,,
148733393,2658484,PT,present,introduced,,,,
148733399,2758700,PT,present,introduced,invasive,,,
148733400,7883492,PT,present,introduced,,,,
148733401,2758700,PT,present,introduced,,,,
148733402,2758700,PT,present,introduced,,,,
148733403,2758700,PT,present,introduced,,,,
148733404,2758700,PT,present,introduced,,,,
148733408,2765156,PT,present,introduced,,,,
148733411,2766151,PT,present,introduced,,,,
148733412,2766169,PT,present,introduced,,,,
2765942,2765940,PT,present,introduced,,,,
148733416,2868827,PT,present,introduced,,,,
148733418,2871376,PT,present,introduced,,,,
148733422,2308574,PT,present,introduced,,,,
148733423,2870583,PT,present,introduced,,,,
148733425,2867589,PT,present,introduced,,,,
148733428,5330776,PT,present,introduced,,,,
148733429,5199417,PT,present,introduced,,,,
148733430,5199417,PT,present,introduced,,,,
148733432,5199417,PT,present,introduced,,,,
148733433,5199417,PT,present,introduced,,,,
148733434,2328302,PT,present,introduced,,,,
148733435,2327735,PT,present,introduced,,,,
148733436,2864546,PT,present,introduced,,,,
5329263,5329260,PT,present,introduced,,,,
148733441,2865980,PT,present,introduced,,,,
148733445,5200315,PT,present,introduced,,,,
148733451,5185603,PT,present,introduced,,,,
148733452,5185603,PT,present,introduced,,,,
148733453,5185603,PT,present,introduced,,,,
9637373,5679816,PT,present,introduced,,,,
148733455,2265658,PT,present,introduced,,,,
148733457,2265658,PT,present,introduced,,,,
5828201,2706150,PT,present,introduced,,,,
148733462,2702870,PT,present,introduced,,,,
148733465,5185840,PT,present,introduced,,,,
148733466,5185840,PT,present,introduced,,,,
148733468,2268682,PT,present,introduced,,,,
148733469,4152259,PT,present,introduced,,,,
148733474,1005677,PT,present,introduced,,,,
148733476,1010076,PT,present,introduced,,,,
5290192,2706154,PT,present,introduced,,,,
148733479,2705622,PT,present,introduced,,,,
148733480,4985072,PT,present,introduced,invasive,,,
148733481,2705565,PT,present,introduced,,,,
