taxonKey,nubKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
148742412,2703682,DK,present,introduced,,,,
148742413,4111181,DK,present,introduced,,,,
148742414,2181915,DK,present,introduced,,,,
148742415,2703705,DK,present,introduced,,,,
148742416,8113508,DK,present,introduced,,,,
148742417,8918909,DK,present,introduced,,,,
148742419,2703704,DK,present,introduced,,,,
148742421,4553512,DK,present,introduced,invasive,,,
148742422,4553496,DK,present,introduced,invasive,,,
148742423,2703778,DK,present,introduced,,,,
148742424,4553384,DK,present,introduced,,,,
148742425,2705228,DK,present,introduced,,,,
148742426,5289739,DK,present,introduced,,,,
148742427,5289624,DK,present,introduced,,,,
148742428,4553430,DK,present,introduced,invasive,,,
148742436,5421116,DK,present,introduced,,,,
148742440,3034046,DK,present,introduced,,,,
148742446,5168969,DK,present,introduced,,,,
148742447,5372392,DK,present,introduced,,,,
148742448,3039194,DK,present,introduced,,,,
148742452,2891664,DK,present,introduced,,,,
148742453,2891677,DK,present,introduced,,,,
148742455,9823072,DK,present,introduced,,,,
148742456,7560711,DK,present,introduced,,,,
148742458,2891755,DK,present,introduced,,,,
148742459,2149937,DK,present,introduced,,,,
148742460,2891661,DK,present,introduced,,,,
148742466,2891031,DK,present,introduced,,,,
148742467,10947163,DK,present,introduced,,,,
148742468,2891583,DK,present,introduced,,,,
148742470,2891390,DK,present,introduced,,,,
148742471,2157402,DK,present,introduced,,,,
148742472,2890541,DK,present,introduced,,,,
148742473,2157949,DK,present,introduced,,,,
148742474,2891552,DK,present,introduced,,,,
148742475,2891079,DK,present,introduced,,,,
148742477,2890502,DK,present,introduced,,,,
148742478,3829143,DK,present,introduced,,,,
148742479,2161710,DK,present,introduced,,,,
148742483,5170994,DK,present,introduced,,,,
148742484,3828217,DK,present,introduced,,,,
148742487,2183597,DK,present,introduced,,,,
148742489,2891628,DK,present,introduced,,,,
148742492,2183465,DK,present,introduced,,,,
148742493,2986045,DK,present,introduced,,,,
148742495,2985965,DK,present,introduced,,,,
148742496,2184876,DK,present,introduced,,,,
148742502,8365953,DK,present,introduced,,,,
148742505,3082263,DK,present,introduced,,,,
148742508,8176318,DK,present,introduced,,,,
148742510,7628663,DK,present,introduced,,,,
