taxonKey,nubKey,taxonID,scientificName,acceptedKey,accepted,kingdom,taxonRank
,5281901,,Campylopus introflexus (Hedw.) Brid.,,,Plantae,species
,2505275,,"Dactylogyrus vastator Nybelin, 1924",,,Animalia,species
,4413920,,"Khawia sinensis Hsü, 1935",,,Animalia,species
,2683880,,Chamaecyparis pisifera (Siebold & Zucc.) Endl.,,,Plantae,species
,2683936,,Calocedrus decurrens (Torr.) Florin,,,Plantae,species
,2614020,,Didymella lycopersici Kleb.,,,Fungi,species
,5274863,,Salvinia ×molesta D.S.Mitch.,,,Plantae,species
,2650107,,Azolla filiculoides Lam.,,,Plantae,species
,2650829,,Cyrtomium falcatum (L.fil.) C.Presl,,,Plantae,species
,2580559,,Rhabdocline pseudotsugae Syd.,,,Fungi,species
,2580627,,Didymascella thujina (E.J.Durand) Maire,,,Fungi,species
,5275415,,Pteris multifida Poir.,,,Plantae,species
,2651586,,Ceratopteris thalictroides (L.) Brongn.,,,Plantae,species
,4559541,,"Sinanodonta woodiana (I.Lea, 1834)",,,Animalia,species
,2287072,,"Dreissena polymorpha (Pallas, 1771)",,,Animalia,species
,8190231,,"Corbicula fluminea (O.F.Müller, 1774)",,,Animalia,species
,2650617,,Asplenium ceterach L.,,,Plantae,species
,2291444,,"Theodoxus fluviatilis (Linnaeus, 1758)",,,Animalia,species
,2753090,,Lilium candidum L.,,,Plantae,species
,5777888,,"Pomatias elegans (O.F.Müller, 1774)",,,Animalia,species
,5300716,,Fritillaria imperialis L.,,,Plantae,species
,5192470,,"Potamopyrgus antipodarum (J.E.Gray, 1843)",,,Animalia,species
,2292581,,"Pomacea bridgesii (Reeve, 1856)",,,Animalia,species
,4362965,,"Melanoides tuberculata (O.F.Müller, 1774)",,,Animalia,species
,2291334,,"Pseudosuccinea columella (Say, 1817)",,,Animalia,species
,7675714,,"Galba cubensis (L.Pfeiffer, 1839)",,,Animalia,species
,2578489,,Erysiphe flexuosa (Peck) U.Braun & S.Takam.,,,Fungi,species
,2578608,,Erysiphe paeoniae R.Y.Zheng & G.Q.Chen,,,Fungi,species
,2766037,,Sagittaria Ruppius ex L.,,,Plantae,
,5254314,,Ophiostoma ulmi (Buisman) Nannf.,,,Fungi,species
,5189745,,"Planorbella duryi (Wetherby, 1879)",,,Animalia,species
,5254231,,Ophiostoma novo-ulmi Brasier,,,Fungi,species
,2290996,,"Gyraulus parvus (Say, 1817)",,,Animalia,species
,4562197,,"Gyraulus chinensis (Dunker, 1848)",,,Animalia,species
,5328774,,Echinodorus cordifolius (L.) Griseb.,,,Plantae,species
,2566393,,Cryphonectria parasitica (Murrill) M.E.Barr,,,Fungi,species
,2295425,,"Zonitoides arboreus (Say, 1817)",,,Animalia,species
,2870583,,Pistia stratiotes L.,,,Plantae,species
,2867616,,Lemna aequinoctialis Welw.,,,Plantae,species
,5189806,,"Physella acuta (Draparnaud, 1805)",,,Animalia,species
,5189807,,"Physella heterostropha (Say, 1817)",,,Animalia,species
,5189789,,"Physella gyrina (Say, 1821)",,,Animalia,species
,4598226,,"Tandonia sowerbyi (A.Férussac, 1823)",,,Animalia,species
,5250210,,Urocystis cepulae Frost,,,Fungi,species
,6098957,,"Tandonia rustica (Millet, 1843)",,,Animalia,species
,2557469,,Ustilago maydis (DC.) Corda,,,Fungi,species
,4598225,,"Tandonia budapestensis (Hazay, 1880)",,,Animalia,species
,7944681,,"Milax nigricans (R.A.Philippi, 1836)",,,Animalia,species
,2763962,,Commelina tuberosa L.,,,Plantae,species
,2297108,,"Milax gagates (Draparnaud, 1801)",,,Animalia,species
,2812415,,Orchis simia Lam.,,,Plantae,species
,7910695,,"Lucilla singleyana (Pilsbry, 1889)",,,Animalia,species
,2513225,,Exobasidium japonicum Shirai,,,Fungi,species
,2748017,,Iris Tourn. ex L.,,,Plantae,
,2513294,,Graphiola phoenicis (Moug. ex Fr.) Poit.,,,Fungi,species
,2295442,,"Limacus flavus (Linnaeus, 1758)",,,Animalia,species
,2295309,,"Hawaiia minuscula (A.Binney, 1841)",,,Animalia,species
,2747489,,Crocus chrysanthus (Herb.) Herb.,,,Plantae,species
,2513609,,Entyloma calendulae (Oudem.) de Bary,,,Fungi,species
,5191102,,"Monacha cantiana (Montagu, 1803)",,,Animalia,species
,2747926,,Crocosmia Planch.,,,Plantae,
,2513597,,Entyloma dahliae Syd. & P.Syd.,,,Fungi,species
,4565039,,"Hygromia cinctella (Draparnaud, 1801)",,,Animalia,species
,5781282,,"Deroceras sturanyi (Simroth, 1894)",,,Animalia,species
,5781277,,"Deroceras reticulatum (O.F.Müller, 1774)",,,Animalia,species
,5190777,,"Deroceras panormitanum (Lessona & Pollonera, 1882)",,,Animalia,species
,2516419,,Tranzschelia discolor (Fuckel) Tranzschel & M.A.Litv.,,,Fungi,species
,3647528,,Scilla tmoli Speta,,,Plantae,species
,9206816,,"Medora macascarensis carniolica (Küster, 1854)",,,Animalia,subspecies
,2516451,,Leucotelium cerasi (Castagne) Tranzschel,,,Fungi,species
,8829186,,Herilla bosniensis bosniensis,,,Animalia,subspecies
,2769766,,Ruscus aculeatus L.,,,Plantae,species
,8804078,,"Charpentieria itala braunii (Rossmässler, 1836)",,,Animalia,subspecies
,2773453,,Ornithogalum divergens Boreau,,,Plantae,species
,10934899,,"Cernuella ionica Mousson, 1854",,,Animalia,species
,8624880,,"Cernuella virgata (Muller, 1774)",,,Animalia,species
,2515758,,Uromyces silphii (Syd. & P.Syd.) Arthur,,,Fungi,species
,8072499,,Puccinia komarovii Tranzschel ex P.Syd. & Syd.,,,Fungi,species
,2767920,,Brimeura amethystina (L.) Chouard,,,Plantae,species
,2515050,,Puccinia lagenophorae Cooke,,,Fungi,species
,2514679,,Puccinia malvacearum Bertero ex Mont.,,,Fungi,species
,2514924,,Puccinia pelargonii-zonalis Doidge,,,Fungi,species
,2514829,,Puccinia prostii Moug. ex Duby,,,Fungi,species
,7753992,,"Helix lucorum Linnaeus, 1758",,,Animalia,species
,2858420,,Narcissus minor L.,,,Plantae,species
,2514966,,Puccinia sorghi Schwein.,,,Fungi,species
,3379957,,Puccinia tulipae J.Schröt.,,,Fungi,species
,11197060,,Narcissus hybridus Hort.,,,Plantae,species
,5858758,,"Cornu aspersum (O.F.Müller, 1774)",,,Animalia,species
,6874395,,"Chilostoma cingulatum gobanzi (Frauenfeld, 1867)",,,Animalia,subspecies
,2514411,,Puccinia horiana Henn.,,,Fungi,species
,2514687,,Puccinia helianthi Schwein.,,,Fungi,species
,2858200,,Narcissus L.,,,Plantae,
,2515236,,Puccinia antirrhini Dietel & Holw.,,,Fungi,species
,4562979,,"Caracollina lenticula (A.Férussac, 1821)",,,Animalia,species
,2516075,,Cumminsiella mirabilissima (Peck) Nannf.,,,Fungi,species
,4567717,,"Boettgerilla pallens Simroth, 1912",,,Animalia,species
,2517512,,Cronartium ribicola J.C.Fisch.,,,Fungi,species
,2294096,,"Arion distinctus Mabille, 1868",,,Animalia,species
,7540164,,"Arion vulgaris Moquin-Tandon, 1855",,,Animalia,species
,2855860,,Allium schoenoprasum L.,,,Plantae,species
,9003393,,"Arion flagellus Collinge, 1893",,,Animalia,species
,2540878,,Rigidoporus lineatus (Pers.) Ryvarden,,,Fungi,species
,5239483,,Clathrus archeri (Berk.) Dring,,,Fungi,species
,2715482,,Cyperus eragrostis Lam.,,,Plantae,species
,2432042,,"Proteus anguinus Laurenti, 1768",,,Animalia,species
,5239476,,Clathrus ruber P.Micheli ex Pers.,,,Fungi,species
,2443002,,"Trachemys scripta (Thunberg In Schoepff, 1792)",,,Animalia,species
,2533347,,Stropharia rugosoannulata Farl. ex Murrill,,,Fungi,species
,5449629,,Pluteus variabilicolor Babos,,,Fungi,species
,6159345,,"Podarcis muralis maculiventris (Werner, 1891)",,,Animalia,subspecies
,6159346,,"Podarcis muralis nigriventris Bonaparte, 1838",,,Animalia,subspecies
,6329723,,Melanotus flavolivens (Berk. & M.A.Curtis) Singer,,,Fungi,species
,7190780,,Lacerta trilineata trilineata,,,Animalia,subspecies
,2537743,,Lentinula edodes (Berk.) Pegler,,,Fungi,species
,5242106,,Gymnopus luxurians (Peck) Murrill,,,Fungi,species
,2436940,,"Oryctolagus cuniculus (Linnaeus, 1758)",,,Animalia,species
,5218786,,"Procyon lotor (Linnaeus, 1758)",,,Animalia,species
,2529986,,Conocybe crispella (Murrill) Singer,,,Fungi,species
,2433652,,"Neovison vison (Schreber, 1777)",,,Animalia,species
,2434552,,"Nyctereutes procyonoides (Gray, 1834)",,,Animalia,species
,2529632,,Bolbitius coprophilus (Peck) Hongo,,,Fungi,species
,2441110,,"Ovis aries Linnaeus, 1758",,,Animalia,species
,9457183,,×Triticosecale rimpaui (M.Graebn.) Wittm. ex A.W.Hill,,,Plantae,species
,5220136,,"Dama dama (Linnaeus, 1758)",,,Animalia,species
,2440954,,"Cervus nippon Temminck, 1838",,,Animalia,species
,5219858,,"Ondatra zibethicus (Linnaeus, 1766)",,,Animalia,species
,2439270,,"Rattus rattus (Linnaeus, 1758)",,,Animalia,species
,2439261,,"Rattus norvegicus (Berkenhout, 1769)",,,Animalia,species
,7429082,,"Mus musculus Linnaeus, 1758",,,Animalia,species
,4264680,,"Myocastor coypus (Molina, 1782)",,,Animalia,species
,5453858,,Tulostoma giovanellae Bres.,,,Fungi,species
,2439838,,"Castor canadensis Kuhl, 1820",,,Animalia,species
,9065458,,Leucocoprinus cretaceus (Bull.) Locq.,,,Fungi,species
,2702955,,Setaria P.Beauv.,,,Plantae,
,2350164,,"Xiphophorus maculatus (Günther, 1866)",,,Animalia,species
,8246728,,"Xiphophorus hellerii Heckel, 1848",,,Animalia,species
,2350050,,"Poecilia reticulata Peters, 1859",,,Animalia,species
,2535629,,Leucocoprinus ianthinus (Sacc.) P.Mohr,,,Fungi,species
,2535839,,Leucoagaricus americanus (Peck) Vellinga,,,Fungi,species
,2535598,,Leucocoprinus birnbaumii (Corda) Singer,,,Fungi,species
,5289694,,Setaria decipiens de Wit,,,Plantae,
,5212833,,"Polyodon spathula (Walbaum, 1792)",,,Animalia,species
,3340858,,Lepiota elaiophylla Vellinga & Huijser,,,Fungi,species
,2704333,,Rostraria Trin.,,,Plantae,
,2535563,,Leucocoprinus straminellus (Bagl.) Narducci & Caroti,,,Fungi,species
,2351327,,"Salvelinus namaycush (Walbaum, 1792)",,,Animalia,species
,2351271,,"Salvelinus fontinalis (Mitchill, 1814)",,,Animalia,species
,5204019,,"Oncorhynchus mykiss (Walbaum, 1792)",,,Animalia,species
,5243447,,Agaricus bisporus (J.E.Lange) Imbach,,,Fungi,species
,5204034,,"Oncorhynchus kisutch (Walbaum, 1792)",,,Animalia,species
,2706156,,Pennisetum alopecuroides (L.) Spreng.,,,Plantae,species
,2379089,,"Neogobius melanostomus (Pallas, 1814)",,,Animalia,species
,2704396,,Polypogon Desf.,,,Plantae,
,2705081,,Panicum virgatum L.,,,Plantae,species
,2394563,,"Micropterus salmoides (Lacepède, 1802)",,,Animalia,species
,2394486,,"Lepomis gibbosus (Linnaeus, 1758)",,,Animalia,species
,2371377,,"Hemichromis fasciatus Peters, 1857",,,Animalia,species
,2371368,,"Hemichromis bimaculatus Gill, 1862",,,Animalia,species
,5739510,,"Pungitius pungitius (Linnaeus, 1758)",,,Animalia,species
,4286327,,"Gasterosteus aculeatus Linnaeus, 1758",,,Animalia,species
,2362868,,"Pseudorasbora parva (Temminck & Schlegel, 1846)",,,Animalia,species
,2706017,,Lagurus L.,,,Plantae,
,2362110,,"Mylopharyngodon piceus (Richardson, 1846)",,,Animalia,species
,2362473,,"Hypophthalmichthys molitrix (Valenciennes, 1844)",,,Animalia,species
,2362486,,"Hypophthalmichthys nobilis (Richardson, 1845)",,,Animalia,species
,2362030,,"Ctenopharyngodon idella (Valenciennes, 1844)",,,Animalia,species
,4286942,,"Carassius auratus (Linnaeus, 1758)",,,Animalia,species
,5207310,,"Barbus plebejus Bonaparte, 1839",,,Animalia,species
,2340989,,"Ameiurus nebulosus (Lesueur, 1819)",,,Animalia,species
,2340977,,"Ameiurus melas (Rafinesque, 1820)",,,Animalia,species
,2705378,,Eragrostis curvula (Schrad.) Nees,,,Plantae,species
,2479226,,"Psittacula krameri (Scopoli, 1769)",,,Animalia,species
,2479407,,"Myiopsitta monachus (Boddaert, 1783)",,,Animalia,species
,2473477,,"Syrmaticus reevesii (J.E.Gray, 1829)",,,Animalia,species
,9752149,,"Phasianus colchicus Linnaeus, 1758",,,Animalia,species
,9451184,,"Pavo cristatus Linnaeus, 1758",,,Animalia,species
,5227966,,"Lophura nycthemera (Linnaeus, 1758)",,,Animalia,species
,9606290,,"Meleagris gallopavo Linnaeus, 1758",,,Animalia,species
,2705972,,Anthoxanthum aristatum Boiss.,,,Plantae,species
,5228034,,"Chrysolophus pictus (Linnaeus, 1758)",,,Animalia,species
,2474051,,"Alectoris rufa (Linnaeus, 1758)",,,Animalia,species
,2474029,,"Alectoris chukar (J.E.Gray, 1830)",,,Animalia,species
,2498015,,"Tadorna ferruginea (Pallas, 1764)",,,Animalia,species
,2498305,,"Oxyura jamaicensis (J.F.Gmelin, 1789)",,,Animalia,species
,2498343,,"Cygnus olor (J.F.Gmelin, 1789)",,,Animalia,species
,2498344,,"Cygnus atratus (Latham, 1790)",,,Animalia,species
,5232464,,"Branta leucopsis (Bechstein, 1803)",,,Animalia,species
,2703663,,Bromus rigidus Roth,,,Plantae,species
,5232437,,"Branta canadensis (Linnaeus, 1758)",,,Animalia,species
,2498283,,Cairina moschata (Established Feral),,,Animalia,species
,2498387,,"Aix sponsa (Linnaeus, 1758)",,,Animalia,species
,2498252,,"Alopochen aegyptiaca (Linnaeus, 1766)",,,Animalia,species
,2498388,,"Aix galericulata (Linnaeus, 1758)",,,Animalia,species
,2706301,,Coix lacryma-jobi L.,,,Plantae,species
,2489010,,"Acridotheres cristatellus (Linnaeus, 1758)",,,Animalia,species
,6109637,,Cynodon dactylon (L.) Pers.,,,Plantae,species
,2234152,,"Tygarrup javanicus Attems, 1929",,,Animalia,species
,2232804,,"Stigmatogaster gracilis Meinert, 1870",,,Animalia,species
,2234407,,"Nyctunguis persimilis Attems, 1932",,,Animalia,species
,2230973,,"Lamyctes emarginatus Newport, 1844",,,Animalia,species
,5421116,,Tribulus terrestris L.,,,Plantae,species
,2230896,,"Ghilaroviella valiachmedovi Zalesskaja, 1975",,,Animalia,species
,8000819,,Platanus,,,Plantae,
,2235037,,"Picripleuroxus denticulatus (Birge, 1879)",,,Animalia,species
,2234831,,"Daphnia parvula Fordyce, 1901",,,Animalia,species
,5372380,,Vitis amurensis Rupr.,,,Plantae,species
,2234587,,"Drepanothrix dentata (Eurén, 1861)",,,Animalia,species
,3039194,,Parthenocissus quinquefolia (L.) Planch.,,,Plantae,species
,3152861,,Liriodendron tulipifera L.,,,Plantae,species
,2114317,,"Eurytemora velox (Lilljeborg, 1853)",,,Animalia,species
,4327406,,"Mesocyclops ruttneri Kiefer, 1981",,,Animalia,species
,5384932,,Saururus cernuus L.,,,Plantae,species
,2116814,,"Cyclops vicinus Uljanin, 1875",,,Animalia,species
,5384931,,Houttuynia cordata Thunb.,,,Plantae,species
,4537152,,"Sminthurinus trinotatus W.M.Axelson, 1905",,,Animalia,species
,2891549,,Geranium macrostylum Boiss.,,,Plantae,species
,2890996,,Geranium aequale (Bab.) Aedo,,,Plantae,species
,2890739,,Geranium versicolor L.,,,Plantae,species
,5167151,,"Friesea claviseta Axelson, 1900",,,Animalia,species
,2985964,,Deutzia gracilis Siebold & Zucc.,,,Plantae,species
,2120313,,"Proisotoma minuta (Tullberg, 1871)",,,Animalia,species
,2120258,,"Cryptopygus thermophila R.S.Yadav, 2017",,,Animalia,species
,3188799,,Oenothera L.,,,Plantae,
,4536759,,"Campodea quilisi Silvestri, 1932",,,Animalia,species
,2119500,,"Campodea lubbockii Silvestri, 1912",,,Animalia,species
,2119536,,"Campodea rhopalota Denis, 1930",,,Animalia,species
,3666491,,Oenothera ×punctulata Rostanski & Gutte,,,Plantae,species
,3665940,,Oenothera royfraseri R.R.Gates,,,Plantae,species
,2119037,,"Proturentomon discretum Condé, 1961",,,Animalia,species
,2118930,,"Berberentulus berberus (Condé, 1948)",,,Animalia,species
,3189286,,Ludwigia L.,,,Plantae,
,2221273,,"Katamysis warpachowskyi G.O.Sars, 1893",,,Animalia,species
,2220347,,"Limnomysis benedeni Czerniavsky, 1882",,,Animalia,species
,2220312,,"Hemimysis anomala G.O.Sars, 1907",,,Animalia,species
,4416920,,"Synurella ambulans (F.Müller, 1846)",,,Animalia,species
,2888617,,Viburnum buddleifolium C.H.Wright,,,Plantae,species
,4417274,,"Niphargus hrabei S.Karaman, 1932",,,Animalia,species
,4417156,,"Obesogammarus obesus (G.O.Sars, 1894)",,,Animalia,species
,4417131,,"Echinogammarus trichiatus (Martynov, 1932)",,,Animalia,species
,5598915,,Lonicera pileata Oliv.,,,Plantae,species
,2219879,,"Echinogammarus ischnus (Stebbing, 1899)",,,Animalia,species
,2888816,,Dipsacus sativus (L.) Honck.,,,Plantae,species
,4315703,,"Dikerogammarus haemobaphes (Eichwald, 1841)",,,Animalia,species
,2928589,,Ipomoea tricolor Cav.,,,Plantae,species
,4315705,,"Dikerogammarus villosus (Sowinsky, 1894)",,,Animalia,species
,4315704,,"Dikerogammarus bispinosus Martynov, 1925",,,Animalia,species
,4314683,,"Chelicorophium curvispinum (G.O.Sars, 1895)",,,Animalia,species
,2227300,,"Procambarus clarkii (Girard, 1852)",,,Animalia,species
,2928997,,Solanum L.,,,Plantae,
,2227000,,"Orconectes limosus (Rafinesque, 1817)",,,Animalia,species
,2226990,,"Pacifastacus leniusculus (Dana, 1852)",,,Animalia,species
,2204981,,"Trichorhina tomentosa (Budde-Lund, 1893)",,,Animalia,species
,5580996,,Physalis tomentosa Thunb.,,,Plantae,species
,2209250,,"Protracheoniscus major (Dollfus, 1903)",,,Animalia,species
,2928858,,Petunia Juss.,,,Plantae,
,5177089,,"Jaera istri Veuille, 1979",,,Animalia,species
,2928759,,Nicotiana langsdorffii Weinm.,,,Plantae,species
,2203739,,"Armadillidium nasatum Budde-Lund, 1885",,,Animalia,species
,1013597,,"Cylindroiulus truncorum (Silvestri, 1896)",,,Animalia,species
,1013651,,"Cylindroiulus punctatus (Leach, 1816)",,,Animalia,species
,7894250,,Datura ferox L.,,,Plantae,species
,1013547,,"Cylindroiulus latestriatus (Curtis, 1845)",,,Animalia,species
,1013578,,"Cylindroiulus caeruleocinctus (Wood, 1864)",,,Animalia,species
,1013526,,"Cylindroiulus britannicus (Verhoeff, 1891)",,,Animalia,species
,2882443,,Cabomba caroliniana A.Gray,,,Plantae,species
,1015472,,"Poratia digitata (Porat, 1889)",,,Animalia,species
,1017419,,"Oxidus gracilis (C.L.Koch, 1847)",,,Animalia,species
,1017156,,"Cylindrodesmus hirsutus Pocock, 1889",,,Animalia,species
,2874506,,Cucurbita L.,,,Plantae,
,1014565,,"Amphitomeus attemsi (Schubart, 1934)",,,Animalia,species
,2874710,,Begonia L.,,,Plantae,
,2126574,,"Withius hispanus (L.Koch, 1873)",,,Animalia,species
,3033077,,Aucuba japonica Thunb.,,,Plantae,species
,2126575,,"Withius piger (Simon, 1878)",,,Animalia,species
,2124726,,"Geogarypus minor (L.Koch, 1873)",,,Animalia,species
,3170212,,Periploca Tourn. ex L.,,,Plantae,
,4553496,,"Opilio canestrinii (Thorell, 1876)",,,Animalia,species
,4553498,,"Opilio ruzickai Šilhavý, 1938",,,Animalia,species
,4553323,,"Dicranolasma scabrum (Herbst, 1799)",,,Animalia,species
,4407901,,"Euscorpius italicus (Herbst, 1800)",,,Animalia,species
,6894283,,"Centruroides gracilis (Latreille, 1804)",,,Animalia,species
,2984253,,Myriophyllum L.,,,Plantae,
,4553865,,"Buthus occitanus (Amoreux, 1789)",,,Animalia,species
,2142456,,"Uloborus plumipes Lucas, 1846",,,Animalia,species
,8223023,,Saxifraga ×geum L.,,,Plantae,species
,11972393,,Saxifraga,,,Plantae,
,2139933,,"Tegenaria parietina (Fourcroy, 1785)",,,Animalia,species
,2139961,,"Tegenaria domestica (Clerck, 1757)",,,Animalia,species
,2162924,,"Zodarion rubidum Simon, 1914",,,Animalia,species
,3230650,,Bergenia Moench,,,Plantae,
,2162903,,"Zodarion italicum (Canestrini, 1868)",,,Animalia,species
,2162962,,"Zodarion hamatum Wiehle, 1964",,,Animalia,species
,3036972,,Aralia spinosa L.,,,Plantae,species
,2132697,,"Zelotes puritanus Chamberlin, 1922",,,Animalia,species
,2159658,,"Zygiella x-notata (Clerck, 1757)",,,Animalia,species
,2153287,,"Zoropsis spinimana (Dufour, 1820)",,,Animalia,species
,5168969,,"Scytodes thoracica (Latreille, 1802)",,,Animalia,species
,2149937,,"Pholcus phalangioides (Fuesslin, 1775)",,,Animalia,species
,2149784,,"Psilochorus simoni (Berland, 1911)",,,Animalia,species
,6183790,,"Olios antiguensis columbiensis Schmidt, 1971",,,Animalia,subspecies
,5371870,,Bifora radians M.Bieb.,,,Plantae,species
,2140187,,"Tapinesthis inermis (Simon, 1882)",,,Animalia,species
,2140648,,"Oonops pulcher Templeton, 1835",,,Animalia,species
,3034560,,Angelica L.,,,Plantae,
,2173277,,"Leptorchestes berolinensis (C.L.Koch, 1846)",,,Animalia,species
,2973363,,Trifolium Tourn. ex L.,,,Plantae,
,2134305,,"Ostearius melanopygius (O.Pickard-Cambridge, 1880)",,,Animalia,species
,2167500,,"Ero aphana (Walckenaer, 1802)",,,Animalia,species
,5358760,,Trifolium repens subsp. prostratum Nyman,,,Plantae,subspecies
,2965599,,Amorpha L.,,,Plantae,
,2144994,,"Nigma walckenaeri (Roewer, 1951)",,,Animalia,species
,2139331,,"Dysdera crocata C.L.Koch, 1838",,,Animalia,species
,5353590,,Cercis siliquastrum L.,,,Plantae,species
,2148660,,"Cetonana laticeps (Canestrini, 1868)",,,Animalia,species
,5359660,,Glycine max (L.) Merr.,,,Plantae,species
,2983965,,Halimodendron halodendron (Pall.) Voss,,,Plantae,species
,2164198,,"Cheiracanthium mildei L.Koch, 1864",,,Animalia,species
,5356680,,Lathyrus sphaericus Retz.,,,Plantae,species
,2965200,,Medicago L.,,,Plantae,
,2157242,,"Steatoda triangulosa (Walckenaer, 1802)",,,Animalia,species
,2157245,,"Steatoda grossa (C.L.Koch, 1838)",,,Animalia,species
,2157219,,"Steatoda castanea (Olivier, 1789)",,,Animalia,species
,2157984,,"Nesticodes rufipes (Lucas, 1846)",,,Animalia,species
,2155867,,"Coleosoma floridanum Banks, 1900",,,Animalia,species
,2156163,,"Carniella brignolii Thaler & Steinberger, 1988",,,Animalia,species
,1419562,,"Spilopsyllus cuniculi (Dale, 1878)",,,Animalia,species
,2952066,,Robinia L.,,,Plantae,
,1417259,,"Nosopsyllus fasciatus (Bosc, 1800)",,,Animalia,species
,1420954,,"Thrips simplex (Morison, 1930)",,,Animalia,species
,7397268,,Trachystemon orientalis (L.) D.Don,,,Plantae,species
,1420857,,"Parthenothrips dracaenae (Heeger, 1854)",,,Animalia,species
,1420795,,"Heliothrips haemorrhoidalis (Bouché, 1833)",,,Animalia,species
,8351995,,"Frankliniella occidentalis (Pergande, 1895)",,,Animalia,species
,2926061,,Symphytum L.,,,Plantae,
,1420846,,"Echinothrips americanus Morgan, 1913",,,Animalia,species
,4423809,,"Euphysothrips minozzii Bagnall, 1926",,,Animalia,species
,6098843,,"Ctenolepisma longicaudatum Escherich, 1905",,,Animalia,species
,4060237,,Amsinckia calycina (Moris) Chater,,,Plantae,species
,4480771,,"Coletinia maggii (Grassi, 1887)",,,Animalia,species
,4422496,,"Trimenopon hispidum (Burmeister, 1838)",,,Animalia,species
,4987919,,"Trichopsocus dalii (McLachlan, 1867)",,,Animalia,species
,1031520,,"Liposcelis bostrychophila Badonnel, 1931",,,Animalia,species
,1031521,,"Liposcelis decolor (Pearman, 1925)",,,Animalia,species
,1031525,,"Liposcelis pearmani Lienhard, 1990",,,Animalia,species
,1031512,,"Liposcelis brunnea Motschulsky, 1852",,,Animalia,species
,1031528,,"Liposcelis corrodens (Heymons, 1909)",,,Animalia,species
,2889304,,Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,,,Plantae,species
,5334315,,Polygonum arenarium Waldst. & Kit.,,,Plantae,species
,4423009,,"Pitrufquenia coypus Marelli, 1932",,,Animalia,species
,1032759,,"Gyropus ovalis Burmeister, 1838",,,Animalia,species
,3084748,,Claytonia perfoliata Donn ex Willd.,,,Plantae,species
,1032757,,"Gliricola porcelli (Schrank, 1781)",,,Animalia,species
,8026099,,"Ectopsocus meridionalis Ribaga, 1904",,,Animalia,species
,7812211,,Silene flavescens Waldst. & Kit.,,,Plantae,species
