taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
196158537,5422556,184861,Undaria pinnatifida (Harv.) Suringar,Chromista,SPECIES
196158538,4346612,184530,"Anguillicola crassus Kuwahara, Niimi & Itagaki, 1974",Animalia,SPECIES
196158548,4554457,184872,"Xiphinema vuittenezi Luc et al., 1964",Animalia,SPECIES
196158549,3197314,184818,Sargassum muticum (Yendo) Fensholt,Chromista,SPECIES
196158558,3197970,184588,Colpomenia peregrina Sauv.,Chromista,SPECIES
196158561,2331942,184847,"Styela clava Herdman, 1881",Animalia,SPECIES
196158568,2498305,184742,"Oxyura jamaicensis (J.F.Gmelin, 1789)",Animalia,SPECIES
196158570,2498252,184518,"Alopochen aegyptiaca (Linnaeus, 1766)",Animalia,SPECIES
196158578,2340977,184525,"Ameiurus melas (Rafinesque, 1820)",Animalia,SPECIES
196158586,2402168,184505,"Acipenser ruthenus Linnaeus, 1758",Animalia,SPECIES
196158587,2766030,184767,Pontederia cordata L.,Plantae,SPECIES
196158594,2873769,184506,Acorus calamus L.,Plantae,SPECIES
196158598,4286975,184609,"Cyprinus carpio Linnaeus, 1758",Animalia,SPECIES
196158601,2362473,184658,"Hypophthalmichthys molitrix (Valenciennes, 1844)",Animalia,SPECIES
196158602,5299536,184860,Tulipa sylvestris L.,Plantae,SPECIES
2362486,2362489,184536,"Hypophthalmichthys nobilis (Richardson, 1845)",Animalia,SPECIES
196158609,2860409,184678,Leucojum vernum L.,Plantae,SPECIES
196158610,2360795,184804,"Romanogobio belingi (Slastenenko, 1934)",Animalia,SPECIES
196158611,2362030,184602,"Ctenopharyngodon idella (Valenciennes, 1844)",Animalia,SPECIES
196158612,2855968,184515,Allium carinatum L.,Plantae,SPECIES
196158614,2362868,184786,"Pseudorasbora parva (Temminck & Schlegel, 1846)",Animalia,SPECIES
196158615,2857017,184516,Allium paradoxum (M.Bieb.) G.Don,Plantae,SPECIES
196158616,2855356,184638,Galanthus nivalis L.,Plantae,SPECIES
196158617,4286942,184569,"Carassius auratus (Linnaeus, 1758)",Animalia,SPECIES
196158622,2747567,184601,Crocus vernus (L.) Hill,Plantae,SPECIES
196158625,2747564,184600,Crocus tommasinianus Herb.,Plantae,SPECIES
196158626,2394563,184704,"Micropterus salmoides (Lacepède, 1802)",Animalia,SPECIES
196158628,2394486,184675,"Lepomis gibbosus (Linnaeus, 1758)",Animalia,SPECIES
196158632,8080743,184820,Scilla siberica Andrews,Plantae,SPECIES
196158634,2379089,184725,"Neogobius melanostomus (Pallas, 1814)",Animalia,SPECIES
196158635,2767506,184819,Scilla bifolia L.,Plantae,SPECIES
196158637,2773281,184737,Ornithogalum nutans L.,Plantae,SPECIES
196158638,2379105,184724,"Neogobius fluviatilis (Pallas, 1814)",Animalia,SPECIES
196158641,2772094,184710,Muscari botryoides (L.) Mill.,Plantae,SPECIES
196158642,4285968,184768,"Ponticola kessleri (Günther, 1861)",Animalia,SPECIES
196158645,2379245,184779,"Proterorhinus semilunaris (Heckel, 1837)",Animalia,SPECIES
196158648,2769204,184711,Muscari comosum (L.) Mill.,Plantae,SPECIES
2767275,2767279,184582,Scilla forbesii (Baker) Speta,Plantae,SPECIES
196158662,2351271,184814,"Salvelinus fontinalis (Mitchill, 1814)",Animalia,SPECIES
196158665,5204019,184732,"Oncorhynchus mykiss (Walbaum, 1792)",Animalia,SPECIES
196158666,2865448,184617,Elodea canadensis Michx.,Plantae,SPECIES
196158669,5329212,184618,Elodea nuttallii (Planch.) H.St.John,Plantae,SPECIES
196158672,2865526,184864,Vallisneria spiralis L.,Plantae,SPECIES
196158678,2867631,184672,Lemna turionifera Landolt,Plantae,SPECIES
196158680,5330661,184538,Arum italicum Mill.,Plantae,SPECIES
196158683,2867614,184671,Lemna minuta Kunth,Plantae,SPECIES
196158687,5218823,184712,"Mustela vison Schreber, 1777",Animalia,SPECIES
196158690,2716226,184608,Cyperus esculentus L.,Plantae,SPECIES
196158691,5218786,184778,"Procyon lotor (Linnaeus, 1758)",Animalia,SPECIES
196158694,2722380,184572,Carex crawfordii Fernald,Plantae,SPECIES
196158696,2728060,184573,Carex vulpinoidea Michx.,Plantae,SPECIES
196158698,2434552,184727,"Nyctereutes procyonoides (Gray, 1834)",Animalia,SPECIES
196158703,2705449,184621,Eragrostis minor Host,Plantae,SPECIES
196158705,2705162,184744,Panicum capillare L.,Plantae,SPECIES
196158706,4264680,184714,"Myocastor coypus (Molina, 1782)",Animalia,SPECIES
196158708,5289686,184827,Setaria verticillata (L.) P.Beauv.,Plantae,SPECIES
196158711,6109637,184607,Cynodon dactylon (L.) Pers.,Plantae,SPECIES
196158712,5219858,184733,"Ondatra zibethicus (Linnaeus, 1766)",Animalia,SPECIES
196158714,2706052,184655,Hordeum jubatum L.,Plantae,SPECIES
196158717,2705682,184703,Mibora minima (L.) Desv.,Plantae,SPECIES
196158718,2437450,184850,"Tamias sibiricus (Laxmann, 1769)",Animalia,SPECIES
196158723,5289693,184826,Setaria pumila (Poir.) Roem. & Schult.,Plantae,SPECIES
196158726,2704211,184763,Poa chaixii Vill.,Plantae,SPECIES
196158729,2703712,184554,Bromus carinatus Hook. & Arn.,Plantae,SPECIES
196158732,2705144,184745,Panicum dichotomiflorum Michx.,Plantae,SPECIES
196158734,1095958,184543,"Attagenus unicolor (Brahm, 1790)",Animalia,SPECIES
196158735,2705185,184839,Sorghum halepense (L.) Pers.,Plantae,SPECIES
196158737,4427283,184534,"Anthrenocerus australis (Hope, 1843)",Animalia,SPECIES
9398259,5290029,184840,Sporobolus anglicus (C.E.Hubb.) P.M.Peterson & Saarela,Plantae,SPECIES
196158744,4125308,184746,Panicum schinzii Hack.,Plantae,SPECIES
196158747,2705400,184622,Eragrostis pilosa (L.) P.Beauv.,Plantae,SPECIES
196158748,8062758,184707,"Monochamus galloprovincialis (Olivier, 1795)",Animalia,SPECIES
196158750,5290177,184669,Lagurus ovatus L.,Plantae,SPECIES
196158752,7987143,184531,"Anoplophora chinensis (Forster, 1771)",Animalia,SPECIES
196158754,8265082,184708,"Monochamus sartor (Fabricius, 1787)",Animalia,SPECIES
9393876,5290034,184841,Sporobolus ×townsendii (H.Groves & J.Groves) P.M.Peterson & Saarela,Plantae,SPECIES
196158760,4989904,184647,"Harmonia axyridis (Pallas, 1773)",Animalia,SPECIES
196158761,4129708,184682,Lolium multiflorum Lam.,Plantae,SPECIES
196158765,1095783,184789,"Ptinus tectus Boieldieu, 1856",Animalia,SPECIES
196158766,2705972,184533,Anthoxanthum aristatum Boiss.,Plantae,SPECIES
1095783,1095784,184788,"Ptinus tectus Boieldieu, 1856",Animalia,SPECIES
4121799,4118792,184705,Festuca lachenalii (C.C.Gmel.) Spenn.,Plantae,SPECIES
196158772,2703760,184555,Bromus diandrus Roth,Plantae,SPECIES
5019978,9360507,184873,"Xyleborus attenuatus Blandford, 1894",Animalia,SPECIES
196158778,7765825,184665,Juncus canadensis J.Gay,Plantae,SPECIES
196158781,5018642,184663,"Ips cembrae Wood & Bright, 1992",Animalia,SPECIES
196158783,2702084,184667,Juncus tenuis Willd.,Plantae,SPECIES
196158786,2701612,184666,Juncus ensifolius Wikstr.,Plantae,SPECIES
196158788,4463518,184799,"Rhopalapion longirostre (Olivier, 1807)",Animalia,SPECIES
196158794,4435781,184507,"Acrotrichis cognata (A.Matthews, 1877)",Animalia,SPECIES
196158799,2650999,184694,Matteuccia struthiopteris (L.) Tod.,Plantae,SPECIES
196158800,1247584,184843,"Stenopelmus rufinasus Gyllenhal, 1835",Animalia,SPECIES
196158807,1047341,184563,"Callosobruchus chinensis (Linnaeus, 1758)",Animalia,SPECIES
196158808,2650107,184544,Azolla filiculoides Lam.,Plantae,SPECIES
196158810,5752155,184556,"Bruchus pisorum Linnaeus, 1758",Animalia,SPECIES
196158811,1048600,184874,"Zabrotes subfasciatus (Bohemann, 1833)",Animalia,SPECIES
196158812,5274858,184816,Salvinia natans (L.) All.,Plantae,SPECIES
196158814,1047536,184676,"Leptinotarsa decemlineata (Say, 1824)",Animalia,SPECIES
4196474,4196478,184545,Azolla cristata Kaulf.,Plantae,SPECIES
196158817,4460066,184583,"Chrysolina americana (Linnaeus, 1758)",Animalia,SPECIES
196158820,8498959,184685,"Luperomorpha xanthodera (Fairmaire, 1888)",Animalia,SPECIES
196158823,1047525,184501,"Acanthoscelides obtectus (Say, 1831)",Animalia,SPECIES
196158828,4451122,184574,"Cartodere bifasciata (Reitter, 1877)",Animalia,SPECIES
196158829,2685796,184787,Pseudotsuga menziesii (Mirb.) Franco,Plantae,SPECIES
196158832,5285637,184759,Pinus sylvestris L.,Plantae,SPECIES
196158836,5151589,184551,"Blatta orientalis Linnaeus, 1758",Animalia,SPECIES
196158842,3054368,184664,Juglans regia L.,Plantae,SPECIES
196158846,9148577,184517,Alnus incana (L.) Moench,Plantae,SPECIES
196158847,1873079,184762,"Plodia interpunctella (Hübner, 1813)",Animalia,SPECIES
196158850,1878470,184619,"Ephestia elutella (Hübner, 1796)",Animalia,SPECIES
196158852,1873919,184560,"Cadra calidella Guenée, 1845",Animalia,SPECIES
196158853,2880539,184792,Quercus rubra L.,Plantae,SPECIES
196158855,1873890,184561,"Cadra cautella (Walker, 1863)",Animalia,SPECIES
196158858,1869858,184535,"Apomyelois ceratoniae (Zeller, 1839)",Animalia,SPECIES
196158861,3034825,184649,Heracleum mantegazzianum Sommier & Levier,Plantae,SPECIES
196158863,5371889,184728,Oenanthe pimpinelloides L.,Plantae,SPECIES
196158864,1836899,184654,"Hofmannophila pseudospretella Stainton, 1849",Animalia,SPECIES
196158866,5371782,184632,Falcaria vulgaris Bernh.,Plantae,SPECIES
196158869,7978544,184656,Hydrocotyle ranunculoides L.fil.,Plantae,SPECIES
196158871,3034681,184716,Myrrhis odorata (L.) Scop.,Plantae,SPECIES
196158872,1749449,184565,"Cameraria ohridella Deschka & Dimić, 1986",Animalia,SPECIES
196158875,5104903,184564,"Caloptilia azaleella (Brants, 1913)",Animalia,SPECIES
196158878,2891770,184661,Impatiens glandulifera Royle,Plantae,SPECIES
196158881,2891782,184662,Impatiens parviflora DC.,Plantae,SPECIES
196158883,1858100,184853,"Tinea pallescentella Stainton, 1851",Animalia,SPECIES
196158884,2891774,184660,Impatiens capensis Meerb.,Plantae,SPECIES
196158886,1857626,184854,"Tineola bisselliella (Hummel, 1823)",Animalia,SPECIES
196158889,2882849,184862,Vaccinium corymbosum L.,Plantae,SPECIES
196158890,1857068,184735,"Opogona sacchari (Bojer, 1856)",Animalia,SPECIES
196158892,1857577,184858,"Trichophaga tapetzella (Linnaeus, 1758)",Animalia,SPECIES
196158893,7946667,184624,Erica scoparia L.,Plantae,SPECIES
196158896,2882841,184863,Vaccinium macrocarpon Aiton,Plantae,SPECIES
196158898,1886251,184842,"Spoladea recurvalis (Fabricius, 1775)",Animalia,SPECIES
196158899,7327990,184798,Rhododendron ponticum L.,Plantae,SPECIES
196158904,1852118,184754,"Phthorimaea operculella (Zeller, 1873)",Animalia,SPECIES
196158907,1849209,184834,"Sitotroga cerealella (Olivier, 1789)",Animalia,SPECIES
196158908,3189846,184503,Acer platanoides L.,Plantae,SPECIES
196158911,3189866,184502,Acer negundo L.,Plantae,SPECIES
196158912,8094357,184559,"Cacoecimorpha pronubana (Hübner, 1796-1799)",Animalia,SPECIES
196158914,3189815,184513,Aesculus hippocastanum L.,Plantae,SPECIES
196158916,3189870,184504,Acer pseudoplatanus L.,Plantae,SPECIES
196158918,1830823,184775,"Prays citri Millière, 1873",Animalia,SPECIES
196158924,1824113,184851,"Thaumetopoea processionea Linnaeus, 1758",Animalia,SPECIES
196158926,3170247,184539,Asclepias syriaca L.,Plantae,SPECIES
196158929,1759673,184681,"Lithophane leautieri Boisduval, 1829",Animalia,SPECIES
196158932,5414551,184870,Vincetoxicum nigrum (L.) Moench,Plantae,SPECIES
196158936,1417654,184677,"Leptopsylla segnis (Schönherr, 1811)",Animalia,SPECIES
196158938,2892272,184808,Rubia tinctorum L.,Plantae,SPECIES
196158945,1420954,184852,"Thrips simplex (Morison, 1930)",Animalia,SPECIES
196158948,1420695,184635,"Frankliniella fusca (Hinds, 1902)",Animalia,SPECIES
196158949,3039203,184747,Parthenocissus inserta (A.Kern.) Fritsch,Plantae,SPECIES
196158958,8427624,184740,Oxalis corniculata L.,Plantae,SPECIES
196158960,5082067,184589,"Contarinia quinquenotata (Löw, 1888)",Animalia,SPECIES
196158961,9823072,184741,Oxalis stricta L.,Plantae,SPECIES
196158968,1651021,184512,"Aedes flavopictus Yamada, 1921",Animalia,SPECIES
196158970,3033896,184547,Berberis thunbergii DC.,Plantae,SPECIES
196158975,1553410,184680,"Liriomyza huidobrensis (Blanchard, 1926)",Animalia,SPECIES
