taxonID,taxonKey,scientificName,action,acceptedKey,accepted
89930,160881147,Globularia punctata,merged_with_accepted,201312067,Globularia bisnagarica L.
90474,160881149,Veronica persica hort. ex Poir.,scientificName_replaced_by_backbone_name,,
90475,160881151,Veronica polita Fries,scientificName_replaced_by_backbone_name,,
90210,160881153,Plantago maxima Jacq.,scientificName_replaced_by_backbone_name,,
90028,160881154,Linaria repens Mill.,scientificName_replaced_by_backbone_name,,
89821,160881158,"Cymbalaria muralis P.Gaertner, B.Meyer & Scherb.",scientificName_replaced_by_backbone_name,,
89732,160881159,Chaenorhinum minus Lange,scientificName_replaced_by_backbone_name,,
89644,160881163,Ballota nigra var. foetida,merged_with_accepted,201312069,Ballota nigra L.
89852,160881165,Dracocephalum thymiflorum L.,merged_with_accepted,201312070,Dracocephalum triflorum
90323,160881172,Salvia sylvestris L.,scientificName_replaced_by_backbone_name,,
90388,160881175,Stachys annua L.,scientificName_replaced_by_backbone_name,,
90085,160881184,Mentha x gentilis,scientificName_replaced_by_backbone_name,,
90083,160881186,Mentha piperita L.,scientificName_replaced_by_backbone_name,,
90082,160881187,Mentha dalmatica Tausch,scientificName_replaced_by_backbone_name,,
89912,160881189,Galeopsis pubescens Bess.,scientificName_replaced_by_backbone_name,,
89866,160881191,Elsholtzia ciliata (Thunb.) Hylander,scientificName_replaced_by_backbone_name,,
89789,160881202,Corydalis nobilis Pers.,scientificName_replaced_by_backbone_name,,
89788,160881203,Corydalis capnoides Pers.,scientificName_replaced_by_backbone_name,,
90054,160881206,Mahonia aquifolium (Pursh) Nutt.,merged_with_accepted,201311685,Berberis aquifolium Pursh
90276,160881211,Ranunculus stevenii Andrz.,merged_with_accepted,201311702,Ranunculus japonicus Thunb.
89524,160881213,Actaea erythrocarpa Fisch.,merged_with_accepted,201311697,Actaea rubra (Aiton) Willd.
89764,160881215,Clematis alpina subsp. sibirica (L.) O.Kuntze,merged_with_accepted,201311694,Clematis sibirica Mill.
89773,160881223,Consolida orientalis (J.Gay) R.Schr̦dinger,scientificName_replaced_by_backbone_name,,
90411,160881230,Tagetes patula L.,merged_with_accepted,201312077,Tagetes erecta L.
90349,160881232,Senecio sarracenicus L.,merged_with_accepted,201312078,Senecio fluviatilis
89605,160881234,Artemisia gnaphalodes,merged_with_accepted,201312085,Artemisia ludoviciana Nutt.
89617,160881236,Aster tripolium ssp. pannonicus,merged_with_accepted,201312084,Tripolium pannonicum (Jacq.) Dobrocz.
89561,160881238,Ambrosia artemisiifolia,merged_with_accepted,201312088,Ambrosia polystachya
89774,160881240,Conyza canadensis (L.) Cronq.,merged_with_accepted,201312089,Erigeron canadensis L.
89720,160881242,Centaurea rhenana,merged_with_accepted,201312092,Centaurea stoebe L.
89736,160881244,Chamomilla suaveolens (Pursh) Rydb.,merged_with_accepted,201312090,Matricaria discoidea DC.
89735,160881246,Chamomilla recutita (L.) Rauschert,merged_with_accepted,201312091,Matricaria chamomilla L.
89755,160881248,Chrysanthemum carinatum,merged_with_accepted,201312080,Glebionis segetum Fourr.
89986,160881250,Iva xanthifolia Nutt.,merged_with_accepted,201312087,Cyclachaena xanthiifolia Fresen.
89880,160881252,Erigeron speciosus DC.,merged_with_accepted,201312081,Stenactis speciosa
89959,160881254,Hieracium sylvularum Jord. ex Bor.,merged_with_accepted,201312082,Hieracium murorum L.
89944,160881256,Heliopsis helianthoides subsp. scabra (Dunal) Fisher,merged_with_accepted,201312079,Heliopsis helianthoides (L.) Sw.
89913,160881258,Galinsoga ciliata (Rafin.) S.F.Blake,merged_with_accepted,201312083,Galinsoga quadriradiata Ruiz & Pav.
90200,160881260,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.,merged_with_accepted,201312086,Hieracium aurantiacum
90403,160881261,Symphyotrichum salignum (Willd.) G.L.Nesom,scientificName_replaced_by_backbone_name,,
89615,160881263,Aster lanceolatus (L.) Kuntze,merged_with_accepted,160881262,Symphyotrichum lanceolatum (Willd.) G.L.Nesom
90416,160881264,Telekia speciosa Baumg.,scientificName_replaced_by_backbone_name,,
90413,160881265,Tanacetum parthenium Sch.Bip.,scientificName_replaced_by_backbone_name,,
90309,160881272,Rudbeckia fulgida Ait.,scientificName_replaced_by_backbone_name,,
90375,160881274,Solidago gigantea ssp. serotina,merged_with_accepted,160881273,Solidago gigantea Aiton
90350,160881277,Senecio vernalis,scientificName_replaced_by_backbone_name,,
90360,160881279,Silybum marianum Gaertn.,scientificName_replaced_by_backbone_name,,
90174,160881283,Petasites albus Gaertn.,scientificName_replaced_by_backbone_name,,
90175,160881284,"Petasites hybridus (L.) P.Gaertn., B.Meyer & Scherb.",scientificName_replaced_by_backbone_name,,
89994,160881288,Lactuca tatarica C.A.Mey.,scientificName_replaced_by_backbone_name,,
90018,160881289,Leucanthemum maximum DC.,scientificName_replaced_by_backbone_name,,
89958,160881294,Hieracium koehleri Dahlst.,scientificName_replaced_by_backbone_name,,
89562,160881302,Ambrosia coronopifolia,merged_with_accepted,160881301,Ambrosia psilostachya DC.
89569,160881304,Anaphalis margaritacea (L.) Benth. & Hook.f.,scientificName_replaced_by_backbone_name,,
89700,160881317,Callistephus chinensis Nees,scientificName_replaced_by_backbone_name,,
89716,160881321,Centaurea dealbata,not_matched_with_backbone,,
89718,160881323,Centaurea iberica Trevir. ex Spreng.,scientificName_replaced_by_backbone_name,,
89756,160881326,Chrysanthemum segetum,scientificName_replaced_by_backbone_name,,
89879,160881330,Erigeron annuus Pers.,scientificName_replaced_by_backbone_name,,
90007,160881339,Lavatera trimestris,merged_with_accepted,201312073,Malva trimestris Salisb.
90058,160881341,Malva alcea subsp. excisa (Rchb.) Holub,merged_with_accepted,201312074,Malva excisa Rchb.
90437,160881342,Tilia x vulgaris,scientificName_replaced_by_backbone_name,,
90060,160881345,Malva neglecta Wallr,scientificName_replaced_by_backbone_name,,
90006,160881352,Lavatera thuringiaca,not_matched_with_backbone,,
89514,160881370,Acer tataricum,scientificName_replaced_by_backbone_name,,
89998,160881380,Larix lubarskii Sukaczev,merged_with_accepted,201311552,Larix gmelinii (Rupr.) Kuzen.
90198,160881385,Picea sitchensis (Bong.) Carri̬re,scientificName_replaced_by_backbone_name,,
89501,160881391,Abies balsamea Mill.,scientificName_replaced_by_backbone_name,,
89503,160881392,Abies phanerolepis (Fernald) T.S.Liu,merged_with_accepted,160881391,Abies balsamea Mill.
